epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,1850.4,1.01582,0.5621,1.03672,0.85763,0.76162,0.82037,0.49353,1.18997,0.67309,1.21587,0.00119941,0.00119941,0.00119941
87,1871.97,0.99138,0.55309,1.03728,0.87935,0.75936,0.8275,0.49406,1.19326,0.6785,1.21509,0.00119391,0.00119391,0.00119391
88,1893.41,1.01762,0.57445,1.04394,0.87049,0.76462,0.8186,0.49848,1.19201,0.6699,1.21451,0.0011884,0.0011884,0.0011884
89,1915.22,0.99697,0.55952,1.03799,0.87526,0.74803,0.80802,0.48269,1.19687,0.67537,1.21926,0.0011829,0.0011829,0.0011829
90,1934.88,0.99757,0.55088,1.02807,0.89188,0.77021,0.8252,0.49595,1.19427,0.65826,1.22447,0.0011774,0.0011774,0.0011774
91,1954.43,0.98454,0.5457,1.02132,0.86069,0.78502,0.83496,0.49189,1.18811,0.66071,1.19513,0.0011719,0.0011719,0.0011719
92,1973.95,1.00809,0.56098,1.03742,0.87337,0.77505,0.82059,0.48748,1.19597,0.66438,1.2091,0.0011664,0.0011664,0.0011664
93,1993.52,1.01051,0.55879,1.03918,0.8723,0.74016,0.81691,0.4967,1.16992,0.66146,1.19416,0.0011609,0.0011609,0.0011609
94,2013.01,0.99008,0.55207,1.03602,0.854,0.77365,0.81818,0.48802,1.15318,0.68698,1.18165,0.0011554,0.0011554,0.0011554
95,2032.7,0.98498,0.54419,1.02753,0.87101,0.77401,0.81929,0.4964,1.16694,0.66527,1.18725,0.0011499,0.0011499,0.0011499
96,2052.32,1.00927,0.56956,1.04421,0.87048,0.77829,0.82464,0.49706,1.15976,0.65059,1.18933,0.0011444,0.0011444,0.0011444
97,2071.98,0.98737,0.54065,1.02703,0.84585,0.78107,0.83309,0.49885,1.17502,0.63326,1.20784,0.00113889,0.00113889,0.00113889
98,2091.61,0.99873,0.55494,1.03217,0.85159,0.76186,0.81046,0.49568,1.15889,0.67182,1.16766,0.00113339,0.00113339,0.00113339
99,2111.2,0.99319,0.5548,1.02373,0.90485,0.74913,0.82563,0.48987,1.17542,0.66396,1.18659,0.00112789,0.00112789,0.00112789
100,2130.85,0.9932,0.54156,1.02437,0.87627,0.75944,0.82203,0.489,1.18964,0.65504,1.20266,0.00112239,0.00112239,0.00112239
101,2150.44,0.96492,0.52076,1.01388,0.88943,0.7549,0.82355,0.49882,1.16678,0.62971,1.18213,0.00111689,0.00111689,0.00111689
102,2170.1,0.98297,0.54666,1.02622,0.89007,0.75496,0.83003,0.49874,1.16387,0.64372,1.20528,0.00111139,0.00111139,0.00111139
103,2189.7,0.9874,0.53642,1.02804,0.9075,0.77553,0.83076,0.50188,1.15153,0.62145,1.15985,0.00110589,0.00110589,0.00110589
104,2209.42,0.9772,0.53939,1.02516,0.87549,0.78647,0.82252,0.48629,1.18753,0.68137,1.19245,0.00110039,0.00110039,0.00110039
105,2229.11,0.97711,0.53293,1.02153,0.85267,0.78241,0.83078,0.49449,1.15154,0.62696,1.16981,0.00109489,0.00109489,0.00109489
106,2248.74,0.96175,0.52905,1.01157,0.84631,0.8032,0.833,0.49292,1.14504,0.61009,1.17049,0.00108938,0.00108938,0.00108938
107,2268.37,0.98803,0.53355,1.03067,0.83567,0.78661,0.82617,0.50562,1.14236,0.62912,1.17538,0.00108388,0.00108388,0.00108388
108,2288.06,0.95639,0.51866,1.02009,0.87522,0.77948,0.83286,0.50803,1.15925,0.63779,1.17073,0.00107838,0.00107838,0.00107838
109,2307.68,0.96696,0.5248,1.01521,0.84766,0.7967,0.83488,0.50475,1.1206,0.62817,1.15121,0.00107288,0.00107288,0.00107288
110,2327.32,0.96735,0.52247,1.0124,0.85999,0.7867,0.83565,0.50877,1.15175,0.64619,1.17749,0.00106738,0.00106738,0.00106738
111,2347.03,0.97423,0.52598,1.0235,0.8403,0.78738,0.81791,0.50148,1.17215,0.6418,1.18695,0.00106188,0.00106188,0.00106188
112,2366.62,0.97324,0.52911,1.00956,0.85695,0.799,0.82885,0.49828,1.16841,0.63163,1.17887,0.00105638,0.00105638,0.00105638
113,2386.21,0.96262,0.52357,1.01187,0.88441,0.79724,0.84363,0.50705,1.1493,0.60663,1.18178,0.00105088,0.00105088,0.00105088
114,2405.74,0.96189,0.52379,1.01859,0.90221,0.78279,0.84803,0.50978,1.14697,0.62756,1.17763,0.00104538,0.00104538,0.00104538
115,2425.36,0.96004,0.52156,1.01099,0.84408,0.80913,0.83249,0.50445,1.16645,0.64114,1.19611,0.00103987,0.00103987,0.00103987
116,2444.93,0.96057,0.52132,1.01278,0.82034,0.77975,0.82582,0.49775,1.15473,0.63322,1.18269,0.00103437,0.00103437,0.00103437
117,2464.53,0.96282,0.52486,1.01554,0.88187,0.76059,0.82657,0.50404,1.1443,0.62839,1.17912,0.00102887,0.00102887,0.00102887
118,2484.12,0.96127,0.51915,1.01459,0.88125,0.75538,0.81927,0.50534,1.16649,0.64955,1.20548,0.00102337,0.00102337,0.00102337
119,2503.77,0.93979,0.51612,1.00895,0.84885,0.78592,0.83203,0.50267,1.16993,0.61922,1.19925,0.00101787,0.00101787,0.00101787
120,2523.3,0.95992,0.51936,1.0106,0.88966,0.73442,0.8132,0.50532,1.1363,0.61676,1.16741,0.00101237,0.00101237,0.00101237
121,2542.94,0.96094,0.51686,1.01337,0.87915,0.78083,0.82741,0.50566,1.2028,0.63142,1.21092,0.00100687,0.00100687,0.00100687
122,2562.64,0.94187,0.51095,1.00192,0.89342,0.73942,0.81762,0.50142,1.17511,0.70074,1.21182,0.00100137,0.00100137,0.00100137
123,2582.27,0.94932,0.51991,1.00756,0.87426,0.76585,0.81516,0.49713,1.17346,0.6491,1.19398,0.000995866,0.000995866,0.000995866
124,2601.91,0.961,0.51961,1.01706,0.88284,0.7618,0.83011,0.51014,1.14206,0.64257,1.16713,0.000990365,0.000990365,0.000990365
125,2621.5,0.93885,0.50781,0.99856,0.87371,0.77963,0.83598,0.50559,1.17825,0.66353,1.2149,0.000984864,0.000984864,0.000984864
126,2641.07,0.94522,0.51542,1.016,0.81517,0.80242,0.82419,0.50291,1.17786,0.65734,1.20723,0.000979362,0.000979362,0.000979362
127,2660.66,0.95932,0.52543,1.02094,0.86421,0.79693,0.83348,0.51063,1.1519,0.65005,1.17733,0.000973861,0.000973861,0.000973861
128,2680.53,0.94234,0.51166,1.00804,0.87446,0.8016,0.84471,0.50762,1.16188,0.6233,1.19423,0.00096836,0.00096836,0.00096836
129,2700.23,0.91497,0.49024,0.99243,0.89682,0.79693,0.85451,0.52099,1.151,0.61737,1.17588,0.000962859,0.000962859,0.000962859
130,2719.79,0.91911,0.49582,0.99224,0.88718,0.78638,0.82425,0.50181,1.15122,0.6551,1.19588,0.000957358,0.000957358,0.000957358
131,2739.52,0.93443,0.5035,1.0016,0.88412,0.79777,0.84069,0.50998,1.12956,0.61395,1.16824,0.000951857,0.000951857,0.000951857
132,2759.2,0.94098,0.51215,1.0028,0.88865,0.80094,0.85409,0.51089,1.16664,0.60673,1.2018,0.000946356,0.000946356,0.000946356
133,2778.94,0.9274,0.50357,0.99483,0.89807,0.8072,0.84895,0.51432,1.14484,0.62025,1.17636,0.000940855,0.000940855,0.000940855
134,2798.65,0.93979,0.49987,1.00408,0.89151,0.76825,0.83544,0.51286,1.15794,0.65308,1.1935,0.000935354,0.000935354,0.000935354
135,2818.3,0.92876,0.5017,1.00538,0.89384,0.79431,0.84419,0.51784,1.15705,0.63397,1.19109,0.000929853,0.000929853,0.000929853
136,2837.97,0.93243,0.50499,0.99629,0.87345,0.81373,0.84313,0.51685,1.13119,0.60231,1.18744,0.000924352,0.000924352,0.000924352
137,2857.57,0.91984,0.48378,0.98428,0.90169,0.79224,0.8503,0.51596,1.14675,0.61613,1.17782,0.00091885,0.00091885,0.00091885
138,2877.12,0.92484,0.49869,0.99471,0.89008,0.81482,0.84856,0.52381,1.14657,0.60175,1.16833,0.000913349,0.000913349,0.000913349
139,2896.83,0.91368,0.48984,0.99387,0.88246,0.80841,0.84038,0.51142,1.15479,0.6299,1.18116,0.000907848,0.000907848,0.000907848
140,2916.45,0.93134,0.50408,1.00314,0.89201,0.78974,0.84755,0.51394,1.15185,0.60039,1.17068,0.000902347,0.000902347,0.000902347
141,2936.25,0.9079,0.48024,0.98153,0.90468,0.80787,0.84891,0.51895,1.16985,0.6021,1.18822,0.000896846,0.000896846,0.000896846
142,2955.78,0.91748,0.48237,0.99547,0.87283,0.80831,0.84526,0.51642,1.15966,0.60213,1.19388,0.000891345,0.000891345,0.000891345
143,2975.36,0.9138,0.48116,0.99104,0.87614,0.80446,0.84252,0.51984,1.15147,0.61542,1.17456,0.000885844,0.000885844,0.000885844
144,2995.08,0.90646,0.48252,0.9876,0.90529,0.79201,0.85132,0.51326,1.15615,0.61832,1.17421,0.000880343,0.000880343,0.000880343
145,3014.62,0.9098,0.48565,0.99147,0.88547,0.8031,0.85052,0.52583,1.15771,0.60542,1.1686,0.000874842,0.000874842,0.000874842
146,3034.3,0.89617,0.47206,0.98305,0.91286,0.79297,0.84964,0.52352,1.13768,0.59416,1.15846,0.00086934,0.00086934,0.00086934
147,3054.05,0.90122,0.47807,0.98534,0.90568,0.80396,0.85379,0.5182,1.17076,0.60479,1.1909,0.000863839,0.000863839,0.000863839
148,3073.56,0.91575,0.48479,0.99429,0.8791,0.80771,0.84739,0.52421,1.14853,0.6227,1.17645,0.000858338,0.000858338,0.000858338
149,3093.1,0.91359,0.48819,0.98348,0.91716,0.80074,0.8545,0.52292,1.14343,0.57559,1.18594,0.000852837,0.000852837,0.000852837
150,3112.77,0.91257,0.4922,0.99749,0.92145,0.78332,0.84932,0.52583,1.14768,0.58887,1.17593,0.000847336,0.000847336,0.000847336
151,3132.44,0.89623,0.4719,0.98402,0.89606,0.80093,0.84759,0.51963,1.15028,0.59854,1.19591,0.000841835,0.000841835,0.000841835
152,3152.07,0.91273,0.48203,0.99173,0.86239,0.80873,0.84024,0.51493,1.13534,0.58674,1.16682,0.000836334,0.000836334,0.000836334
153,3171.79,0.8985,0.48152,0.98015,0.9169,0.78434,0.84915,0.52178,1.13884,0.60091,1.16677,0.000830833,0.000830833,0.000830833
154,3191.34,0.90183,0.48275,0.98946,0.88821,0.78382,0.83496,0.51145,1.1569,0.61374,1.19859,0.000825332,0.000825332,0.000825332
155,3211.07,0.89501,0.4822,0.98998,0.8851,0.78675,0.83975,0.51447,1.13928,0.57118,1.16618,0.000819831,0.000819831,0.000819831
156,3230.88,0.89882,0.47745,0.98694,0.86291,0.81931,0.84575,0.5262,1.12419,0.60588,1.15685,0.000814329,0.000814329,0.000814329
157,3250.54,0.90322,0.48048,0.98738,0.91671,0.7664,0.83683,0.52016,1.13252,0.60725,1.16885,0.000808828,0.000808828,0.000808828
158,3270.17,0.87524,0.46329,0.97284,0.8999,0.79131,0.83899,0.51643,1.1273,0.59093,1.15052,0.000803327,0.000803327,0.000803327
159,3289.88,0.89469,0.47266,0.98056,0.88567,0.80405,0.84717,0.52514,1.13274,0.60172,1.15989,0.000797826,0.000797826,0.000797826
160,3309.49,0.88178,0.46823,0.98052,0.88527,0.79842,0.85023,0.52705,1.12748,0.58351,1.16031,0.000792325,0.000792325,0.000792325
161,3329.09,0.88386,0.46516,0.98471,0.88616,0.81482,0.85056,0.51863,1.13024,0.59908,1.15916,0.000786824,0.000786824,0.000786824
162,3348.74,0.88853,0.47308,0.98286,0.88282,0.79951,0.84177,0.51612,1.1365,0.57284,1.16676,0.000781323,0.000781323,0.000781323
163,3368.4,0.88193,0.47066,0.97979,0.89034,0.79963,0.84661,0.51787,1.147,0.58336,1.16692,0.000775822,0.000775822,0.000775822
164,3387.96,0.87476,0.46317,0.97514,0.88863,0.80029,0.83601,0.52088,1.15295,0.58525,1.18276,0.000770321,0.000770321,0.000770321
165,3407.61,0.88458,0.46549,0.97626,0.87887,0.78746,0.84359,0.52756,1.10664,0.58416,1.14132,0.00076482,0.00076482,0.00076482
166,3427.32,0.89008,0.46962,0.98201,0.86845,0.81572,0.84438,0.52367,1.14839,0.58338,1.16911,0.000759318,0.000759318,0.000759318
167,3446.97,0.87512,0.47024,0.97774,0.88936,0.8064,0.84565,0.52403,1.13887,0.6007,1.16965,0.000753817,0.000753817,0.000753817
168,3466.72,0.88083,0.46427,0.96815,0.91007,0.78832,0.8489,0.52838,1.12023,0.59746,1.15607,0.000748316,0.000748316,0.000748316
169,3486.41,0.87552,0.46193,0.97524,0.90496,0.7774,0.8431,0.52406,1.12374,0.57812,1.15392,0.000742815,0.000742815,0.000742815
170,3506.06,0.88434,0.46192,0.97658,0.90733,0.80613,0.85019,0.52711,1.13105,0.58588,1.16024,0.000737314,0.000737314,0.000737314
171,3525.59,0.88001,0.46454,0.97351,0.89234,0.80092,0.83832,0.52742,1.12928,0.59305,1.16223,0.000731813,0.000731813,0.000731813
172,3545.44,0.85746,0.45283,0.97122,0.90358,0.78198,0.84117,0.53116,1.15019,0.58556,1.17618,0.000726312,0.000726312,0.000726312
173,3565.09,0.87798,0.46446,0.98158,0.90343,0.81396,0.85947,0.53164,1.16582,0.58199,1.1915,0.000720811,0.000720811,0.000720811
174,3584.75,0.87651,0.4578,0.97171,0.88181,0.80137,0.85017,0.53205,1.14321,0.56895,1.17419,0.00071531,0.00071531,0.00071531
175,3604.44,0.86646,0.45943,0.97332,0.90754,0.79407,0.85397,0.52866,1.14546,0.56825,1.17939,0.000709809,0.000709809,0.000709809
176,3624.09,0.86491,0.45457,0.96966,0.91578,0.79001,0.86163,0.52981,1.15715,0.58591,1.1903,0.000704307,0.000704307,0.000704307
177,3643.76,0.87444,0.45757,0.96807,0.89738,0.79042,0.84858,0.5205,1.14092,0.582,1.1794,0.000698806,0.000698806,0.000698806
178,3663.39,0.86892,0.454,0.96933,0.88464,0.80778,0.85638,0.52312,1.16216,0.62659,1.18859,0.000693305,0.000693305,0.000693305
179,3683.08,0.8631,0.45122,0.96993,0.91577,0.79779,0.85949,0.53158,1.14218,0.59253,1.18317,0.000687804,0.000687804,0.000687804
180,3702.64,0.87127,0.45952,0.96981,0.90531,0.80313,0.85193,0.52346,1.13787,0.58332,1.16844,0.000682303,0.000682303,0.000682303
181,3722.38,0.85226,0.44788,0.97584,0.89005,0.81873,0.85234,0.52566,1.11194,0.58528,1.14616,0.000676802,0.000676802,0.000676802
182,3742.01,0.85581,0.45027,0.97557,0.90715,0.81232,0.85251,0.53022,1.11925,0.60072,1.1558,0.000671301,0.000671301,0.000671301
183,3761.67,0.85045,0.45027,0.97668,0.89963,0.80928,0.85166,0.53404,1.13995,0.61334,1.1873,0.0006658,0.0006658,0.0006658
184,3781.31,0.85554,0.45019,0.96116,0.90932,0.81464,0.86148,0.5333,1.12309,0.57582,1.16397,0.000660299,0.000660299,0.000660299
