epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,2002.49,0.8102,0.41646,0.96004,0.91545,0.81522,0.87035,0.53672,1.11765,0.5307,1.17637,0.000544776,0.000544776,0.000544776
104,2021.39,0.80178,0.40966,0.96161,0.91089,0.80319,0.8585,0.52232,1.12397,0.55689,1.17686,0.000533773,0.000533773,0.000533773
105,2040.3,0.80212,0.40841,0.95509,0.9045,0.81318,0.86691,0.52304,1.15624,0.53902,1.20742,0.000522771,0.000522771,0.000522771
106,2059.24,0.79737,0.40796,0.95198,0.91844,0.8272,0.86895,0.52667,1.15394,0.54009,1.20283,0.000511769,0.000511769,0.000511769
107,2078.24,0.79848,0.41207,0.95621,0.91601,0.82404,0.87126,0.53407,1.12409,0.56559,1.17132,0.000500767,0.000500767,0.000500767
108,2097.26,0.79959,0.4158,0.95855,0.92451,0.80235,0.86408,0.53142,1.13032,0.59117,1.16083,0.000489765,0.000489765,0.000489765
109,2116.29,0.78586,0.40691,0.95448,0.89875,0.82418,0.86743,0.53345,1.15495,0.55579,1.20758,0.000478762,0.000478762,0.000478762
110,2135.16,0.78887,0.40384,0.94981,0.93549,0.83131,0.8757,0.53474,1.15563,0.54989,1.20563,0.00046776,0.00046776,0.00046776
111,2154.11,0.78961,0.40483,0.95272,0.92122,0.83853,0.8799,0.54401,1.1597,0.56739,1.2337,0.000456758,0.000456758,0.000456758
112,2173.06,0.78206,0.39956,0.94813,0.92624,0.82215,0.86745,0.52875,1.15542,0.54868,1.23284,0.000445756,0.000445756,0.000445756
113,2191.99,0.77692,0.39478,0.95079,0.89133,0.83106,0.8618,0.53668,1.14844,0.54569,1.21084,0.000434754,0.000434754,0.000434754
114,2210.83,0.77999,0.39762,0.94863,0.91255,0.8262,0.87001,0.53986,1.14864,0.54718,1.20499,0.000423751,0.000423751,0.000423751
115,2229.84,0.77701,0.40211,0.94636,0.89403,0.83046,0.86877,0.54062,1.1367,0.52216,1.19433,0.000412749,0.000412749,0.000412749
116,2248.69,0.77528,0.39993,0.95286,0.91192,0.81536,0.87176,0.54655,1.12857,0.53183,1.18573,0.000401747,0.000401747,0.000401747
117,2267.82,0.77249,0.39321,0.94783,0.90647,0.83396,0.86667,0.53695,1.14673,0.56183,1.20017,0.000390745,0.000390745,0.000390745
118,2286.7,0.77227,0.39221,0.94581,0.92012,0.8186,0.86224,0.54332,1.12066,0.57378,1.18841,0.000379743,0.000379743,0.000379743
119,2305.62,0.76265,0.38768,0.94575,0.91167,0.81364,0.8644,0.54022,1.14096,0.5534,1.19173,0.00036874,0.00036874,0.00036874
120,2324.43,0.75582,0.38596,0.94391,0.89023,0.82953,0.85943,0.53359,1.13368,0.52632,1.19047,0.000357738,0.000357738,0.000357738
121,2343.33,0.75354,0.39281,0.93766,0.90942,0.83727,0.87796,0.54285,1.14251,0.53043,1.20879,0.000346736,0.000346736,0.000346736
122,2362.25,0.7498,0.38124,0.93679,0.90365,0.83373,0.86816,0.53736,1.1217,0.5687,1.18177,0.000335734,0.000335734,0.000335734
123,2381.22,0.74644,0.38315,0.93768,0.92227,0.81776,0.86492,0.53226,1.11081,0.54693,1.1514,0.000324732,0.000324732,0.000324732
124,2400.04,0.74967,0.3854,0.93459,0.91475,0.8253,0.86725,0.53932,1.13055,0.51747,1.20682,0.000313729,0.000313729,0.000313729
125,2419.04,0.74144,0.38237,0.93494,0.90163,0.82255,0.86348,0.53807,1.13792,0.52444,1.2052,0.000302727,0.000302727,0.000302727
126,2437.96,0.72993,0.37717,0.93254,0.90438,0.81975,0.86621,0.53733,1.14759,0.54904,1.20712,0.000291725,0.000291725,0.000291725
127,2457.01,0.74139,0.3803,0.9426,0.92037,0.82614,0.872,0.53992,1.1379,0.55809,1.20914,0.000280723,0.000280723,0.000280723
128,2475.87,0.73584,0.37712,0.93555,0.92937,0.81732,0.86978,0.53186,1.15106,0.60114,1.21689,0.000269721,0.000269721,0.000269721
129,2494.86,0.73148,0.37581,0.93185,0.91315,0.83032,0.87311,0.53883,1.1544,0.55177,1.257,0.000258718,0.000258718,0.000258718
130,2513.73,0.71352,0.3676,0.92319,0.94344,0.81503,0.87471,0.54482,1.14818,0.56361,1.21748,0.000247716,0.000247716,0.000247716
131,2532.7,0.72664,0.37166,0.93127,0.90416,0.81445,0.86492,0.54383,1.13849,0.55542,1.20439,0.000236714,0.000236714,0.000236714
132,2551.61,0.72109,0.37188,0.92735,0.93032,0.82178,0.86888,0.54037,1.11463,0.54252,1.18701,0.000225712,0.000225712,0.000225712
133,2570.5,0.72468,0.37078,0.92464,0.92032,0.82755,0.86881,0.54546,1.10678,0.54097,1.17143,0.00021471,0.00021471,0.00021471
134,2589.44,0.71424,0.36433,0.92432,0.92944,0.81936,0.87634,0.54658,1.11005,0.54272,1.18264,0.000203707,0.000203707,0.000203707
135,2608.45,0.72108,0.36574,0.92569,0.90398,0.83599,0.87523,0.5409,1.10689,0.51965,1.17106,0.000192705,0.000192705,0.000192705
136,2627.48,0.72677,0.37137,0.9302,0.93727,0.81818,0.87843,0.54704,1.09553,0.52549,1.16558,0.000181703,0.000181703,0.000181703
137,2646.43,0.71379,0.36077,0.92473,0.93789,0.82866,0.8798,0.54474,1.12144,0.54895,1.21366,0.000170701,0.000170701,0.000170701
138,2665.28,0.72143,0.36555,0.93637,0.92512,0.82981,0.878,0.54919,1.12399,0.5562,1.21086,0.000159699,0.000159699,0.000159699
139,2684.18,0.71419,0.36749,0.93058,0.9217,0.83099,0.88242,0.54723,1.12737,0.57812,1.20949,0.000148696,0.000148696,0.000148696
140,2703.08,0.70489,0.36147,0.92441,0.90857,0.84021,0.87834,0.5472,1.11503,0.55296,1.19363,0.000137694,0.000137694,0.000137694
141,2744.82,0.70515,0.3432,0.91212,0.92235,0.81904,0.87169,0.53329,1.13669,0.55252,1.21171,0.000126692,0.000126692,0.000126692
142,2763.82,0.6873,0.33639,0.90716,0.91681,0.83544,0.87447,0.53643,1.12795,0.56704,1.20312,0.00011569,0.00011569,0.00011569
143,2782.69,0.68152,0.33371,0.90481,0.92238,0.82935,0.87368,0.54119,1.11126,0.55827,1.18162,0.000104688,0.000104688,0.000104688
144,2802.19,0.67276,0.32482,0.90001,0.9203,0.83756,0.87774,0.54233,1.11381,0.55028,1.18782,9.36854e-05,9.36854e-05,9.36854e-05
145,2821.61,0.67314,0.32499,0.90283,0.92023,0.8382,0.8794,0.54371,1.11737,0.55797,1.18882,8.26832e-05,8.26832e-05,8.26832e-05
146,2840.98,0.65627,0.31935,0.89909,0.92558,0.83162,0.87268,0.54745,1.09936,0.53412,1.17137,7.1681e-05,7.1681e-05,7.1681e-05
147,2860.21,0.65654,0.3185,0.89824,0.92203,0.83223,0.87669,0.54483,1.11106,0.55525,1.18303,6.06788e-05,6.06788e-05,6.06788e-05
148,2879.48,0.66587,0.32898,0.906,0.9288,0.83331,0.87531,0.54422,1.11475,0.56015,1.18842,4.96766e-05,4.96766e-05,4.96766e-05
149,2898.39,0.65501,0.31997,0.89721,0.92275,0.83803,0.87716,0.54718,1.11401,0.55963,1.18794,3.86744e-05,3.86744e-05,3.86744e-05
150,2917.22,0.65103,0.31545,0.89292,0.92517,0.8324,0.8782,0.54697,1.11509,0.54706,1.19654,2.76722e-05,2.76722e-05,2.76722e-05
