epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,329.228,1.17447,0.73567,1.15627,0.76534,0.63142,0.69795,0.41415,1.3237,0.85472,1.33166,0.00149096,0.00149096,0.00149096
18,348.091,1.17626,0.71769,1.13646,0.79947,0.6493,0.71747,0.42355,1.37504,0.86989,1.37365,0.00147996,0.00147996,0.00147996
19,366.996,1.17844,0.72014,1.15271,0.73474,0.67862,0.7162,0.412,1.32983,0.91567,1.32863,0.00146896,0.00146896,0.00146896
20,385.888,1.16443,0.7078,1.13718,0.78751,0.6724,0.73288,0.42858,1.30692,0.84182,1.30534,0.00145796,0.00145796,0.00145796
21,404.829,1.16497,0.71399,1.13918,0.79772,0.68723,0.74773,0.43904,1.2963,0.85129,1.31704,0.00144696,0.00144696,0.00144696
22,423.893,1.15433,0.69804,1.13789,0.77198,0.68999,0.72436,0.42841,1.33369,0.83401,1.31822,0.00143595,0.00143595,0.00143595
23,442.926,1.13994,0.68429,1.13094,0.79991,0.64043,0.71775,0.42028,1.3663,0.86122,1.3633,0.00142495,0.00142495,0.00142495
24,461.926,1.11712,0.67261,1.11411,0.79125,0.63732,0.70496,0.41242,1.37839,0.96571,1.36736,0.00141395,0.00141395,0.00141395
25,480.795,1.12862,0.6723,1.11224,0.8142,0.69184,0.75153,0.43515,1.31208,0.801,1.30661,0.00140295,0.00140295,0.00140295
26,499.877,1.10032,0.65573,1.10558,0.86173,0.68731,0.76373,0.45384,1.30062,0.86871,1.30972,0.00139195,0.00139195,0.00139195
27,518.741,1.09453,0.63812,1.1004,0.82718,0.68597,0.76328,0.44625,1.30758,0.80812,1.32144,0.00138094,0.00138094,0.00138094
28,537.712,1.08907,0.64976,1.09628,0.83037,0.64408,0.72082,0.43162,1.33132,0.90974,1.33374,0.00136994,0.00136994,0.00136994
29,556.664,1.07882,0.64561,1.09254,0.87199,0.70263,0.77867,0.45566,1.33584,0.8343,1.33948,0.00135894,0.00135894,0.00135894
30,575.646,1.09402,0.628,1.10681,0.76801,0.71555,0.75267,0.44362,1.30883,0.80109,1.29862,0.00134794,0.00134794,0.00134794
31,594.716,1.08099,0.63229,1.09377,0.75824,0.69433,0.7433,0.44357,1.30188,0.80915,1.29252,0.00133693,0.00133693,0.00133693
32,613.739,1.07538,0.62784,1.09202,0.78783,0.74032,0.78415,0.46681,1.29028,0.78124,1.32021,0.00132593,0.00132593,0.00132593
33,632.691,1.06044,0.62074,1.09427,0.83727,0.72747,0.7803,0.46754,1.27191,0.75469,1.29655,0.00131493,0.00131493,0.00131493
34,651.656,1.06349,0.61234,1.07694,0.88974,0.70013,0.79468,0.46345,1.2874,0.77512,1.30126,0.00130393,0.00130393,0.00130393
35,670.685,1.06694,0.61175,1.08249,0.83871,0.72437,0.78054,0.47232,1.27581,0.73885,1.2815,0.00129293,0.00129293,0.00129293
36,689.66,1.04028,0.59335,1.06561,0.83888,0.75216,0.79564,0.48091,1.2522,0.75087,1.27733,0.00128192,0.00128192,0.00128192
37,708.632,1.03291,0.58525,1.07141,0.81236,0.76227,0.80226,0.48566,1.24161,0.75048,1.27721,0.00127092,0.00127092,0.00127092
38,727.624,1.04571,0.59165,1.07552,0.85099,0.73316,0.8064,0.48691,1.26794,0.7459,1.28421,0.00125992,0.00125992,0.00125992
39,746.57,1.03399,0.5887,1.07194,0.86652,0.73345,0.80181,0.47481,1.26918,0.75102,1.28879,0.00124892,0.00124892,0.00124892
40,765.465,1.02314,0.58034,1.06631,0.82599,0.74633,0.80193,0.48474,1.25172,0.74666,1.27156,0.00123791,0.00123791,0.00123791
41,784.41,1.02226,0.587,1.06574,0.82491,0.74597,0.79547,0.47495,1.27469,0.74581,1.27731,0.00122691,0.00122691,0.00122691
42,803.415,1.01986,0.56728,1.05577,0.8453,0.74049,0.8029,0.47997,1.2645,0.75845,1.29644,0.00121591,0.00121591,0.00121591
43,822.479,1.01575,0.56882,1.05452,0.86525,0.74545,0.81307,0.48769,1.25833,0.70741,1.27839,0.00120491,0.00120491,0.00120491
44,841.494,1.00504,0.56892,1.05204,0.82674,0.76331,0.80862,0.48372,1.24006,0.67114,1.26213,0.00119391,0.00119391,0.00119391
45,861.197,0.98916,0.55257,1.04379,0.86447,0.75532,0.81786,0.49748,1.24724,0.69264,1.27687,0.0011829,0.0011829,0.0011829
46,880.462,0.99244,0.55306,1.04827,0.85707,0.71929,0.79796,0.47513,1.2761,0.7329,1.29494,0.0011719,0.0011719,0.0011719
47,900.038,0.98931,0.55062,1.04977,0.87318,0.74391,0.80343,0.48004,1.2443,0.7036,1.26488,0.0011609,0.0011609,0.0011609
48,919.599,0.99506,0.55141,1.04684,0.84601,0.79911,0.84252,0.50482,1.24128,0.68336,1.26457,0.0011499,0.0011499,0.0011499
49,938.607,0.98921,0.54236,1.04976,0.84387,0.7971,0.83422,0.49774,1.24315,0.75591,1.27358,0.00113889,0.00113889,0.00113889
50,957.566,0.97909,0.52979,1.03471,0.891,0.73409,0.82321,0.49844,1.216,0.68306,1.25228,0.00112789,0.00112789,0.00112789
51,976.437,0.98971,0.54345,1.04961,0.88836,0.77764,0.83144,0.50769,1.21594,0.70191,1.2678,0.00111689,0.00111689,0.00111689
52,995.48,0.99306,0.53943,1.04335,0.83939,0.76062,0.80545,0.48956,1.21459,0.66213,1.25589,0.00110589,0.00110589,0.00110589
53,1014.53,0.96957,0.52972,1.03865,0.83323,0.79938,0.82553,0.5011,1.23231,0.67085,1.25615,0.00109489,0.00109489,0.00109489
54,1033.63,0.96901,0.53209,1.04373,0.90642,0.75309,0.82889,0.49993,1.23763,0.68034,1.26145,0.00108388,0.00108388,0.00108388
55,1052.53,0.97482,0.53643,1.03666,0.87652,0.7516,0.83467,0.50432,1.24346,0.6766,1.28555,0.00107288,0.00107288,0.00107288
56,1071.49,0.97808,0.53499,1.04583,0.84025,0.78074,0.81704,0.48767,1.21968,0.68493,1.26144,0.00106188,0.00106188,0.00106188
57,1090.62,0.95259,0.52511,1.02814,0.86013,0.79066,0.84266,0.51769,1.23499,0.72463,1.25318,0.00105088,0.00105088,0.00105088
58,1109.58,0.93976,0.50487,1.01931,0.85301,0.76617,0.82788,0.49773,1.21888,0.65976,1.25704,0.00103987,0.00103987,0.00103987
59,1128.6,0.95922,0.5161,1.02656,0.88204,0.75762,0.83582,0.50989,1.21613,0.68503,1.25477,0.00102887,0.00102887,0.00102887
60,1147.71,0.93272,0.50289,1.01538,0.87019,0.76369,0.83323,0.51235,1.21331,0.6884,1.26257,0.00101787,0.00101787,0.00101787
61,1166.87,0.93222,0.50525,1.01741,0.868,0.80627,0.85214,0.5306,1.18429,0.6409,1.24202,0.00100687,0.00100687,0.00100687
62,1185.97,0.95079,0.51208,1.02111,0.90433,0.76461,0.84817,0.51706,1.20923,0.65949,1.25371,0.000995866,0.000995866,0.000995866
63,1204.98,0.9493,0.51629,1.02244,0.86653,0.80051,0.86089,0.52187,1.208,0.68491,1.24981,0.000984864,0.000984864,0.000984864
64,1223.94,0.91814,0.49447,1.01398,0.8952,0.78505,0.83408,0.51579,1.21346,0.66268,1.24714,0.000973861,0.000973861,0.000973861
65,1242.92,0.94096,0.50361,1.01943,0.84576,0.78125,0.836,0.51394,1.18638,0.66749,1.23957,0.000962859,0.000962859,0.000962859
66,1261.86,0.92653,0.49203,1.01446,0.85257,0.78318,0.84064,0.51673,1.21846,0.64964,1.26485,0.000951857,0.000951857,0.000951857
67,1280.97,0.91478,0.4843,1.00508,0.86735,0.79832,0.85434,0.52338,1.1879,0.6409,1.24699,0.000940855,0.000940855,0.000940855
68,1299.8,0.91775,0.49617,1.00869,0.91753,0.77088,0.85001,0.52674,1.21986,0.65349,1.25777,0.000929853,0.000929853,0.000929853
69,1318.79,0.92635,0.49145,1.01405,0.87857,0.81143,0.85717,0.529,1.21619,0.67361,1.27077,0.00091885,0.00091885,0.00091885
70,1337.76,0.90221,0.48195,1.00622,0.91056,0.80283,0.86757,0.5285,1.20396,0.61655,1.25064,0.000907848,0.000907848,0.000907848
71,1356.91,0.90937,0.48361,1.00678,0.88809,0.79097,0.85162,0.51232,1.21095,0.66693,1.25527,0.000896846,0.000896846,0.000896846
72,1375.84,0.90456,0.48824,1.00358,0.86452,0.78773,0.84792,0.53111,1.21984,0.67376,1.27563,0.000885844,0.000885844,0.000885844
73,1394.89,0.89995,0.48034,0.99756,0.87468,0.81362,0.85942,0.52126,1.21697,0.6638,1.26991,0.000874842,0.000874842,0.000874842
74,1413.87,0.90458,0.4799,0.99823,0.87162,0.80791,0.86112,0.51409,1.23025,0.6317,1.27618,0.000863839,0.000863839,0.000863839
75,1432.87,0.8858,0.46606,0.99117,0.88766,0.80153,0.8643,0.52776,1.21026,0.62944,1.27103,0.000852837,0.000852837,0.000852837
76,1451.91,0.88661,0.47122,0.98876,0.89374,0.76825,0.85342,0.52274,1.22117,0.62595,1.27507,0.000841835,0.000841835,0.000841835
77,1470.84,0.87342,0.46915,0.98558,0.87237,0.81233,0.87075,0.53034,1.21534,0.62186,1.25584,0.000830833,0.000830833,0.000830833
78,1489.71,0.87857,0.46356,0.98974,0.89631,0.79404,0.86303,0.53206,1.21191,0.60958,1.2641,0.000819831,0.000819831,0.000819831
79,1508.91,0.88571,0.46646,0.99072,0.88467,0.8138,0.87245,0.53284,1.19445,0.63131,1.23413,0.000808828,0.000808828,0.000808828
80,1527.88,0.8858,0.46708,1.00109,0.86806,0.82738,0.86541,0.53568,1.21738,0.61904,1.27252,0.000797826,0.000797826,0.000797826
81,1546.84,0.87484,0.46584,0.98886,0.90763,0.81272,0.87098,0.53034,1.21599,0.63922,1.25813,0.000786824,0.000786824,0.000786824
82,1565.76,0.87839,0.45967,0.98666,0.92648,0.81437,0.87804,0.54168,1.19066,0.63381,1.25305,0.000775822,0.000775822,0.000775822
83,1584.76,0.86633,0.45578,0.98611,0.89059,0.81029,0.86473,0.53411,1.1969,0.63619,1.27828,0.00076482,0.00076482,0.00076482
84,1603.67,0.87679,0.45989,0.9969,0.88604,0.82973,0.87886,0.53391,1.20858,0.62795,1.28219,0.000753817,0.000753817,0.000753817
85,1622.59,0.86898,0.45232,0.98391,0.91209,0.83006,0.88147,0.53684,1.20879,0.60286,1.25866,0.000742815,0.000742815,0.000742815
86,1641.59,0.86372,0.45055,0.98882,0.87895,0.8153,0.865,0.53247,1.20943,0.63381,1.26989,0.000731813,0.000731813,0.000731813
87,1660.55,0.8559,0.4459,0.9765,0.89793,0.82282,0.8795,0.53286,1.20454,0.62849,1.26743,0.000720811,0.000720811,0.000720811
88,1679.43,0.86308,0.44564,0.98116,0.92276,0.80959,0.88117,0.53778,1.18722,0.60819,1.27097,0.000709809,0.000709809,0.000709809
89,1699.64,0.85306,0.44065,0.97576,0.89815,0.84091,0.89208,0.55261,1.19981,0.61218,1.25681,0.000698806,0.000698806,0.000698806
90,1718.99,0.84368,0.4395,0.97663,0.90728,0.82281,0.8818,0.54544,1.19651,0.60891,1.24506,0.000687804,0.000687804,0.000687804
91,1739.01,0.84008,0.43692,0.97259,0.89954,0.83976,0.88777,0.54214,1.21567,0.59441,1.27386,0.000676802,0.000676802,0.000676802
92,1758.03,0.83927,0.43653,0.97376,0.90274,0.837,0.88188,0.5389,1.23306,0.64219,1.2881,0.0006658,0.0006658,0.0006658
93,1776.91,0.83876,0.43414,0.97933,0.89373,0.84783,0.89167,0.55221,1.19064,0.61725,1.26526,0.000654798,0.000654798,0.000654798
94,1795.85,0.83226,0.42923,0.97357,0.89576,0.83997,0.88373,0.5482,1.19278,0.58644,1.24887,0.000643795,0.000643795,0.000643795
95,1814.83,0.83127,0.43432,0.97065,0.90173,0.85075,0.88827,0.54643,1.19674,0.60293,1.25618,0.000632793,0.000632793,0.000632793
96,1833.88,0.83957,0.43669,0.97348,0.91857,0.84139,0.89642,0.54796,1.19922,0.58886,1.25297,0.000621791,0.000621791,0.000621791
97,1852.97,0.83247,0.43486,0.97098,0.88902,0.84299,0.87409,0.54138,1.19597,0.5912,1.25184,0.000610789,0.000610789,0.000610789
98,1871.96,0.83789,0.43343,0.97305,0.88158,0.84356,0.87083,0.53558,1.20422,0.60746,1.27392,0.000599787,0.000599787,0.000599787
99,1890.84,0.8132,0.4242,0.9639,0.88383,0.83804,0.88677,0.54512,1.18358,0.58656,1.25966,0.000588784,0.000588784,0.000588784
100,1909.89,0.81622,0.4278,0.97282,0.90748,0.8322,0.87937,0.55017,1.18237,0.60154,1.27327,0.000577782,0.000577782,0.000577782
101,1928.92,0.81779,0.42498,0.96884,0.9004,0.84706,0.88088,0.55034,1.19108,0.5908,1.25475,0.00056678,0.00056678,0.00056678
102,1947.79,0.81179,0.41922,0.96257,0.89457,0.84509,0.8751,0.54906,1.17373,0.58761,1.2488,0.000555778,0.000555778,0.000555778
103,1966.74,0.80449,0.41521,0.95707,0.88089,0.83439,0.87544,0.55245,1.1766,0.60562,1.24648,0.000544776,0.000544776,0.000544776
104,1985.66,0.82168,0.42063,0.96225,0.89099,0.83555,0.87922,0.54425,1.20361,0.59218,1.27099,0.000533773,0.000533773,0.000533773
105,2004.68,0.80474,0.41165,0.95682,0.89676,0.83988,0.88733,0.54888,1.18815,0.58958,1.26707,0.000522771,0.000522771,0.000522771
106,2023.55,0.7984,0.40834,0.95006,0.91671,0.83955,0.88628,0.54914,1.18505,0.60077,1.26592,0.000511769,0.000511769,0.000511769
107,2042.63,0.80802,0.41779,0.95669,0.88841,0.84937,0.88912,0.55341,1.20581,0.63003,1.28743,0.000500767,0.000500767,0.000500767
108,2061.74,0.80336,0.41634,0.95301,0.88934,0.84839,0.8894,0.55202,1.19082,0.6157,1.27418,0.000489765,0.000489765,0.000489765
109,2080.63,0.80332,0.40677,0.95948,0.91194,0.84655,0.89425,0.5527,1.18422,0.62283,1.2508,0.000478762,0.000478762,0.000478762
110,2099.66,0.8022,0.41264,0.95727,0.88874,0.85558,0.87571,0.55416,1.19044,0.60579,1.26622,0.00046776,0.00046776,0.00046776
111,2118.67,0.79755,0.41234,0.95208,0.89558,0.85789,0.88581,0.552,1.18452,0.59086,1.26983,0.000456758,0.000456758,0.000456758
112,2137.61,0.78808,0.40453,0.94916,0.90968,0.83587,0.88677,0.5481,1.21598,0.60692,1.28865,0.000445756,0.000445756,0.000445756
113,2156.54,0.7924,0.40566,0.95495,0.88961,0.82859,0.87905,0.5533,1.20652,0.62013,1.29823,0.000434754,0.000434754,0.000434754
114,2175.56,0.78811,0.40863,0.955,0.8891,0.82696,0.88076,0.54692,1.22153,0.59812,1.2944,0.000423751,0.000423751,0.000423751
115,2194.75,0.77634,0.39879,0.94424,0.89633,0.86304,0.89143,0.55434,1.21023,0.59549,1.29526,0.000412749,0.000412749,0.000412749
116,2213.93,0.78071,0.39936,0.95153,0.89633,0.848,0.89148,0.55396,1.21183,0.62778,1.29445,0.000401747,0.000401747,0.000401747
117,2232.96,0.77804,0.40177,0.95053,0.89367,0.82743,0.89072,0.55516,1.21387,0.60458,1.28673,0.000390745,0.000390745,0.000390745
118,2251.98,0.77393,0.39338,0.94513,0.91283,0.80666,0.88394,0.55519,1.20804,0.62628,1.2622,0.000379743,0.000379743,0.000379743
119,2271.03,0.75716,0.38641,0.94283,0.88622,0.84999,0.89051,0.55517,1.20366,0.58344,1.29092,0.00036874,0.00036874,0.00036874
120,2290.6,0.75739,0.38633,0.9378,0.88865,0.84187,0.88091,0.55485,1.19425,0.57532,1.27496,0.000357738,0.000357738,0.000357738
121,2310.14,0.75678,0.39131,0.93949,0.87912,0.85829,0.89566,0.5603,1.20367,0.5812,1.2725,0.000346736,0.000346736,0.000346736
122,2329.67,0.76236,0.38669,0.94086,0.90034,0.84045,0.89026,0.55292,1.18669,0.58491,1.25417,0.000335734,0.000335734,0.000335734
123,2349.29,0.75501,0.38416,0.93368,0.90943,0.85786,0.89154,0.55425,1.20587,0.59159,1.28816,0.000324732,0.000324732,0.000324732
124,2368.25,0.75729,0.38567,0.93639,0.91648,0.86147,0.90093,0.55711,1.18536,0.56723,1.26248,0.000313729,0.000313729,0.000313729
125,2387.31,0.74962,0.38038,0.93977,0.92812,0.8559,0.90042,0.56241,1.20345,0.57692,1.29412,0.000302727,0.000302727,0.000302727
126,2406.52,0.74038,0.37638,0.93405,0.91327,0.86141,0.90021,0.56052,1.20606,0.5872,1.29935,0.000291725,0.000291725,0.000291725
127,2425.72,0.74541,0.38036,0.93847,0.90798,0.85702,0.90069,0.56055,1.18251,0.5951,1.2757,0.000280723,0.000280723,0.000280723
128,2444.72,0.74895,0.37938,0.94022,0.92951,0.848,0.90824,0.56511,1.18451,0.58587,1.27997,0.000269721,0.000269721,0.000269721
129,2463.88,0.73527,0.3735,0.93164,0.91436,0.85515,0.90239,0.56402,1.18784,0.59104,1.27276,0.000258718,0.000258718,0.000258718
130,2482.97,0.73678,0.37172,0.93,0.90419,0.84767,0.89999,0.56286,1.1877,0.57872,1.27753,0.000247716,0.000247716,0.000247716
131,2501.91,0.74387,0.37763,0.93866,0.9303,0.84819,0.90032,0.56488,1.1922,0.57045,1.28936,0.000236714,0.000236714,0.000236714
132,2521.09,0.73458,0.37114,0.93446,0.88894,0.86684,0.90153,0.55797,1.19757,0.56373,1.28845,0.000225712,0.000225712,0.000225712
133,2540.09,0.72946,0.37035,0.9276,0.91026,0.84052,0.88899,0.55889,1.19022,0.57155,1.27605,0.00021471,0.00021471,0.00021471
134,2559.12,0.7263,0.36494,0.92484,0.89906,0.85057,0.89641,0.56264,1.19052,0.57051,1.27967,0.000203707,0.000203707,0.000203707
135,2578.19,0.73716,0.37478,0.93118,0.90905,0.85204,0.89381,0.56181,1.19881,0.56998,1.29364,0.000192705,0.000192705,0.000192705
136,2597.24,0.71809,0.36517,0.92611,0.89657,0.86233,0.89568,0.56308,1.19163,0.56887,1.2778,0.000181703,0.000181703,0.000181703
137,2616.34,0.71289,0.36018,0.92039,0.91361,0.85843,0.90092,0.56968,1.18397,0.56729,1.26598,0.000170701,0.000170701,0.000170701
138,2635.38,0.73264,0.36993,0.93502,0.91475,0.85662,0.90235,0.56286,1.18157,0.58287,1.26814,0.000159699,0.000159699,0.000159699
139,2654.46,0.71841,0.36576,0.92957,0.91348,0.84343,0.89297,0.56475,1.17569,0.55396,1.25507,0.000148696,0.000148696,0.000148696
140,2673.36,0.71989,0.36254,0.92597,0.89782,0.87736,0.90208,0.56935,1.16109,0.53826,1.23846,0.000137694,0.000137694,0.000137694
141,2715.01,0.71251,0.34282,0.91215,0.89105,0.8557,0.88938,0.55386,1.1898,0.54413,1.27172,0.000126692,0.000126692,0.000126692
142,2734.07,0.69474,0.33484,0.90434,0.89577,0.85312,0.89088,0.55557,1.18507,0.54879,1.27695,0.00011569,0.00011569,0.00011569
143,2753.04,0.68623,0.33049,0.90358,0.92028,0.81774,0.88726,0.55772,1.19325,0.55492,1.2871,0.000104688,0.000104688,0.000104688
144,2771.9,0.68103,0.32677,0.90072,0.90453,0.85844,0.89088,0.56115,1.19634,0.55965,1.28638,9.36854e-05,9.36854e-05,9.36854e-05
145,2790.92,0.686,0.33291,0.90363,0.904,0.84291,0.88697,0.56044,1.19544,0.56618,1.30596,8.26832e-05,8.26832e-05,8.26832e-05
146,2809.66,0.67344,0.32159,0.90236,0.89911,0.84068,0.88719,0.56092,1.19513,0.56538,1.29847,7.1681e-05,7.1681e-05,7.1681e-05
147,2829.68,0.66865,0.32018,0.90547,0.90483,0.84199,0.88915,0.5613,1.19301,0.56,1.29053,6.06788e-05,6.06788e-05,6.06788e-05
148,2849.14,0.67222,0.32473,0.89882,0.90561,0.83818,0.88641,0.56044,1.19481,0.56034,1.293,4.96766e-05,4.96766e-05,4.96766e-05
149,2868.54,0.67185,0.32284,0.89914,0.90589,0.84514,0.88664,0.56388,1.1841,0.5431,1.28295,3.86744e-05,3.86744e-05,3.86744e-05
150,2887.78,0.6606,0.31848,0.89837,0.91296,0.84405,0.88692,0.56185,1.18888,0.5442,1.29649,2.76722e-05,2.76722e-05,2.76722e-05
