epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,344.32,1.31665,0.87369,1.22921,0.68285,0.5843,0.61922,0.36914,1.36462,0.98819,1.36669,0.00158448,0.00158448,0.00158448
17,365.474,1.30535,0.86994,1.21938,0.7179,0.61785,0.6571,0.38871,1.31414,0.90907,1.35541,0.00157898,0.00157898,0.00157898
18,386.449,1.31169,0.84541,1.21506,0.75597,0.60004,0.66424,0.39752,1.33642,0.99515,1.37731,0.00157348,0.00157348,0.00157348
19,407.426,1.27994,0.82718,1.20423,0.70882,0.59793,0.63837,0.39351,1.3082,0.95831,1.32927,0.00156798,0.00156798,0.00156798
20,428.461,1.26553,0.83823,1.19829,0.74142,0.51629,0.5943,0.35865,1.37861,1.09657,1.38094,0.00156248,0.00156248,0.00156248
21,449.65,1.26897,0.81051,1.19285,0.73799,0.62465,0.67303,0.40609,1.36767,0.88328,1.3735,0.00155698,0.00155698,0.00155698
22,470.683,1.2611,0.80561,1.1802,0.72751,0.628,0.6591,0.38141,1.35507,0.9547,1.38563,0.00155148,0.00155148,0.00155148
23,492.034,1.25784,0.81377,1.19928,0.73279,0.59395,0.66651,0.40129,1.34866,0.9556,1.3568,0.00154598,0.00154598,0.00154598
24,512.899,1.24282,0.77519,1.16238,0.7445,0.63827,0.67199,0.40723,1.32429,0.89655,1.36782,0.00154047,0.00154047,0.00154047
25,534.181,1.23751,0.77717,1.17014,0.75841,0.64052,0.69515,0.4102,1.29749,0.85718,1.30959,0.00153497,0.00153497,0.00153497
26,554.733,1.20892,0.75602,1.15238,0.74376,0.5846,0.66358,0.40562,1.29744,0.87066,1.31461,0.00152947,0.00152947,0.00152947
27,575.126,1.22783,0.76083,1.175,0.73973,0.65969,0.69812,0.41117,1.32623,0.86742,1.33031,0.00152397,0.00152397,0.00152397
28,595.512,1.23143,0.76759,1.16588,0.7683,0.63063,0.68243,0.41066,1.31884,0.95067,1.35791,0.00151847,0.00151847,0.00151847
29,615.88,1.22629,0.78002,1.18331,0.71874,0.64936,0.69369,0.40188,1.30146,0.87045,1.32893,0.00151297,0.00151297,0.00151297
30,636.1,1.19606,0.74461,1.14562,0.78605,0.681,0.72124,0.42468,1.32598,0.88491,1.34654,0.00150747,0.00150747,0.00150747
31,656.609,1.21969,0.75443,1.16905,0.79945,0.67882,0.74042,0.43225,1.29775,0.8371,1.30423,0.00150197,0.00150197,0.00150197
32,676.976,1.18557,0.73808,1.1459,0.7895,0.67877,0.72051,0.43348,1.25937,0.83089,1.30519,0.00149647,0.00149647,0.00149647
33,697.127,1.18124,0.73028,1.15279,0.78934,0.68096,0.72548,0.44481,1.24524,0.82508,1.29881,0.00149096,0.00149096,0.00149096
34,717.544,1.18139,0.72694,1.13616,0.73172,0.69059,0.71044,0.42486,1.30399,0.9556,1.3403,0.00148546,0.00148546,0.00148546
35,737.977,1.18097,0.71593,1.14284,0.8204,0.65843,0.7312,0.43453,1.27412,0.83183,1.31151,0.00147996,0.00147996,0.00147996
36,758.223,1.17484,0.72297,1.13875,0.79051,0.68855,0.72915,0.43748,1.3131,0.82958,1.32823,0.00147446,0.00147446,0.00147446
37,778.679,1.16133,0.71137,1.1343,0.83762,0.69941,0.752,0.44247,1.26058,0.81456,1.29735,0.00146896,0.00146896,0.00146896
38,799.12,1.16865,0.70342,1.13684,0.7937,0.69844,0.75958,0.45456,1.27608,0.79758,1.31256,0.00146346,0.00146346,0.00146346
39,819.617,1.17868,0.71401,1.12808,0.83746,0.68602,0.75065,0.44496,1.28691,0.75567,1.30645,0.00145796,0.00145796,0.00145796
40,839.971,1.15716,0.69903,1.13427,0.80729,0.70466,0.75653,0.43685,1.30825,0.80003,1.34456,0.00145246,0.00145246,0.00145246
41,860.761,1.16878,0.70473,1.13648,0.74361,0.69109,0.72516,0.43328,1.25054,0.85292,1.31612,0.00144696,0.00144696,0.00144696
42,881.131,1.14699,0.68916,1.12112,0.82335,0.70521,0.75753,0.45607,1.24718,0.7893,1.29539,0.00144145,0.00144145,0.00144145
43,901.446,1.12406,0.67956,1.11457,0.81076,0.7106,0.76584,0.46512,1.2253,0.8091,1.28127,0.00143595,0.00143595,0.00143595
44,921.917,1.12247,0.66596,1.10494,0.82209,0.71077,0.7517,0.45072,1.26224,0.76483,1.3063,0.00143045,0.00143045,0.00143045
45,942.479,1.13889,0.68105,1.11546,0.75211,0.71514,0.73735,0.44449,1.2389,0.80535,1.31203,0.00142495,0.00142495,0.00142495
46,962.949,1.11305,0.67766,1.1033,0.83089,0.70009,0.75885,0.452,1.21817,0.77148,1.29012,0.00141945,0.00141945,0.00141945
47,983.305,1.12855,0.67698,1.10849,0.78866,0.70428,0.74986,0.45033,1.26944,0.8417,1.33455,0.00141395,0.00141395,0.00141395
48,1003.65,1.14258,0.67604,1.1202,0.81021,0.71757,0.76733,0.45442,1.26294,0.76211,1.31431,0.00140845,0.00140845,0.00140845
49,1024.84,1.13626,0.68805,1.12809,0.79381,0.69522,0.74792,0.44622,1.23829,0.74774,1.29154,0.00140295,0.00140295,0.00140295
50,1045.83,1.12055,0.65962,1.10372,0.8554,0.72334,0.77819,0.46689,1.24927,0.82198,1.29974,0.00139745,0.00139745,0.00139745
51,1066.72,1.11577,0.66132,1.10625,0.79636,0.72379,0.77432,0.47027,1.26411,0.7731,1.28104,0.00139195,0.00139195,0.00139195
52,1087.38,1.12377,0.65545,1.11006,0.82229,0.73471,0.77851,0.46062,1.23807,0.79523,1.31395,0.00138644,0.00138644,0.00138644
53,1108.54,1.10135,0.64738,1.09343,0.7806,0.72412,0.76065,0.45619,1.21198,0.82378,1.28271,0.00138094,0.00138094,0.00138094
54,1129.34,1.11762,0.66225,1.09901,0.85883,0.70219,0.77488,0.47134,1.24004,0.76241,1.30032,0.00137544,0.00137544,0.00137544
55,1150.23,1.11045,0.64922,1.09654,0.82155,0.73869,0.79078,0.47577,1.21599,0.73763,1.25896,0.00136994,0.00136994,0.00136994
56,1171.37,1.12289,0.66354,1.10105,0.79899,0.72543,0.75758,0.46342,1.22753,0.78179,1.28083,0.00136444,0.00136444,0.00136444
57,1192.22,1.10087,0.64284,1.09929,0.85005,0.75121,0.80133,0.48017,1.21059,0.76571,1.27804,0.00135894,0.00135894,0.00135894
58,1213.03,1.09767,0.64507,1.08926,0.85136,0.73451,0.79263,0.47697,1.23848,0.7623,1.31581,0.00135344,0.00135344,0.00135344
59,1234.1,1.09197,0.65305,1.09854,0.84037,0.74181,0.79446,0.47756,1.19897,0.73735,1.26914,0.00134794,0.00134794,0.00134794
60,1254.73,1.10244,0.64262,1.09008,0.8443,0.71147,0.77778,0.46384,1.24031,0.75753,1.30932,0.00134244,0.00134244,0.00134244
61,1275.73,1.09098,0.63474,1.0889,0.84458,0.71847,0.76653,0.47945,1.21328,0.72803,1.29592,0.00133693,0.00133693,0.00133693
62,1296.65,1.08148,0.62062,1.08196,0.82744,0.74729,0.7948,0.47635,1.18306,0.7092,1.24863,0.00133143,0.00133143,0.00133143
63,1317.66,1.08715,0.63255,1.08561,0.84167,0.72084,0.77561,0.47724,1.23356,0.73257,1.29385,0.00132593,0.00132593,0.00132593
64,1338.71,1.08592,0.63083,1.082,0.87039,0.74431,0.81293,0.49009,1.18328,0.71555,1.24382,0.00132043,0.00132043,0.00132043
65,1359.61,1.07055,0.62491,1.07899,0.81552,0.72918,0.77212,0.4745,1.19068,0.70874,1.25751,0.00131493,0.00131493,0.00131493
66,1380.59,1.09186,0.63886,1.09047,0.89026,0.73048,0.80573,0.49102,1.20439,0.72779,1.27576,0.00130943,0.00130943,0.00130943
67,1401.8,1.08251,0.63247,1.0838,0.84015,0.73626,0.7981,0.48762,1.21176,0.72068,1.26229,0.00130393,0.00130393,0.00130393
68,1422.85,1.06808,0.61618,1.08803,0.83298,0.76229,0.80159,0.48789,1.21111,0.72321,1.26915,0.00129843,0.00129843,0.00129843
69,1443.89,1.06821,0.61798,1.07019,0.83599,0.78127,0.81974,0.49431,1.2139,0.67958,1.26867,0.00129293,0.00129293,0.00129293
70,1465.13,1.06208,0.61355,1.08127,0.85362,0.76055,0.81732,0.48537,1.21727,0.69595,1.29093,0.00128742,0.00128742,0.00128742
71,1486.07,1.07213,0.60682,1.07708,0.84078,0.75097,0.79712,0.48715,1.22195,0.71045,1.28444,0.00128192,0.00128192,0.00128192
72,1507.23,1.05449,0.60274,1.06046,0.86617,0.75708,0.80804,0.48434,1.20895,0.71849,1.29411,0.00127642,0.00127642,0.00127642
73,1528.15,1.05414,0.59757,1.06512,0.78593,0.75974,0.78717,0.47439,1.23351,0.69827,1.30124,0.00127092,0.00127092,0.00127092
74,1549.14,1.06981,0.60704,1.07967,0.83178,0.72875,0.78608,0.47263,1.24701,0.75736,1.28985,0.00126542,0.00126542,0.00126542
75,1570.32,1.0366,0.59412,1.05868,0.8746,0.75681,0.81806,0.48695,1.23538,0.73615,1.28784,0.00125992,0.00125992,0.00125992
76,1591.36,1.05305,0.6066,1.07357,0.85196,0.73486,0.79762,0.47644,1.24517,0.73584,1.29602,0.00125442,0.00125442,0.00125442
77,1613.08,1.06053,0.613,1.08035,0.87897,0.75574,0.82865,0.49583,1.22519,0.73316,1.2682,0.00124892,0.00124892,0.00124892
78,1633.6,1.04469,0.59351,1.05963,0.90283,0.75175,0.81472,0.48805,1.1885,0.68685,1.25725,0.00124342,0.00124342,0.00124342
79,1654.12,1.03224,0.58296,1.06007,0.84893,0.74787,0.79939,0.47889,1.20494,0.69937,1.25718,0.00123791,0.00123791,0.00123791
80,1674.55,1.03915,0.59298,1.05616,0.87309,0.745,0.81559,0.4912,1.19172,0.69316,1.25646,0.00123241,0.00123241,0.00123241
81,1694.95,1.0431,0.59335,1.06541,0.86968,0.74179,0.81234,0.48908,1.19004,0.69956,1.24174,0.00122691,0.00122691,0.00122691
82,1715.41,1.02105,0.57066,1.0571,0.85784,0.77882,0.81278,0.49706,1.16708,0.67654,1.24517,0.00122141,0.00122141,0.00122141
83,1735.9,1.04074,0.59411,1.05544,0.83395,0.78753,0.82439,0.50428,1.19758,0.7055,1.25391,0.00121591,0.00121591,0.00121591
84,1756.19,1.03489,0.58017,1.05711,0.86777,0.77267,0.83627,0.50182,1.19367,0.68183,1.24874,0.00121041,0.00121041,0.00121041
85,1776.64,1.04656,0.58223,1.05684,0.85015,0.78801,0.83557,0.49317,1.23232,0.67982,1.29185,0.00120491,0.00120491,0.00120491
86,1797.73,1.01882,0.57351,1.05894,0.85091,0.77032,0.81874,0.49699,1.21043,0.68642,1.29154,0.00119941,0.00119941,0.00119941
87,1818.87,1.03278,0.56855,1.04983,0.90777,0.76259,0.83629,0.50621,1.19981,0.66883,1.28604,0.00119391,0.00119391,0.00119391
88,1839.73,1.0254,0.57886,1.05195,0.82929,0.77849,0.82528,0.49898,1.21579,0.71055,1.25759,0.0011884,0.0011884,0.0011884
89,1860.55,1.0379,0.59357,1.06343,0.85458,0.78828,0.82824,0.49756,1.20653,0.71096,1.27347,0.0011829,0.0011829,0.0011829
90,1881.43,1.02307,0.57664,1.05614,0.83085,0.78594,0.83677,0.50301,1.17028,0.67359,1.23529,0.0011774,0.0011774,0.0011774
91,1902.4,1.02278,0.57409,1.04472,0.87707,0.76512,0.82987,0.50504,1.19326,0.65715,1.2582,0.0011719,0.0011719,0.0011719
92,1923.35,1.02155,0.57679,1.05604,0.85902,0.79065,0.84959,0.50723,1.19353,0.65614,1.27012,0.0011664,0.0011664,0.0011664
93,1944.52,1.02043,0.5668,1.0443,0.85533,0.79388,0.84307,0.51419,1.17992,0.66619,1.25117,0.0011609,0.0011609,0.0011609
94,1965.5,1.00881,0.56898,1.04535,0.84485,0.79124,0.84227,0.51409,1.19879,0.64052,1.28371,0.0011554,0.0011554,0.0011554
95,1986.59,0.99645,0.55773,1.03537,0.83211,0.77814,0.81769,0.50729,1.20131,0.6534,1.28428,0.0011499,0.0011499,0.0011499
96,2007.51,1.01545,0.56838,1.04602,0.88878,0.77838,0.83695,0.50905,1.20273,0.64667,1.24721,0.0011444,0.0011444,0.0011444
97,2028.36,0.9987,0.55387,1.0312,0.87807,0.78769,0.84638,0.50895,1.19064,0.6305,1.27415,0.00113889,0.00113889,0.00113889
98,2049.48,1.01136,0.57233,1.04802,0.85487,0.77867,0.84303,0.50858,1.19341,0.6796,1.27906,0.00113339,0.00113339,0.00113339
99,2070.78,1.00387,0.55496,1.03771,0.91464,0.78503,0.86083,0.52083,1.16602,0.67551,1.22668,0.00112789,0.00112789,0.00112789
100,2091.63,0.99699,0.55314,1.03666,0.87761,0.76854,0.83256,0.51782,1.15138,0.63874,1.24386,0.00112239,0.00112239,0.00112239
101,2112.74,0.98692,0.54669,1.0359,0.87765,0.80437,0.86085,0.51291,1.18481,0.68546,1.25737,0.00111689,0.00111689,0.00111689
102,2133.85,0.99231,0.55245,1.04015,0.87522,0.80341,0.85585,0.51605,1.17964,0.65968,1.26013,0.00111139,0.00111139,0.00111139
103,2154.76,0.99355,0.54499,1.0322,0.86818,0.79648,0.84563,0.51392,1.23802,0.65604,1.33074,0.00110589,0.00110589,0.00110589
104,2175.67,0.99609,0.54907,1.03984,0.8915,0.78699,0.84374,0.51817,1.18527,0.64518,1.27463,0.00110039,0.00110039,0.00110039
105,2196.66,0.99408,0.54807,1.03504,0.87167,0.79254,0.84544,0.50849,1.17148,0.62849,1.26272,0.00109489,0.00109489,0.00109489
106,2217.73,1.00772,0.55941,1.04888,0.89312,0.78578,0.84432,0.50715,1.20744,0.65095,1.28871,0.00108938,0.00108938,0.00108938
107,2238.83,1.00137,0.55277,1.04049,0.90005,0.78073,0.85212,0.52389,1.15202,0.59859,1.25022,0.00108388,0.00108388,0.00108388
108,2259.79,0.98553,0.54805,1.02625,0.84428,0.80607,0.84363,0.50964,1.19718,0.62603,1.26913,0.00107838,0.00107838,0.00107838
109,2280.7,0.99191,0.54898,1.04357,0.89757,0.77944,0.84166,0.51085,1.19066,0.63645,1.26702,0.00107288,0.00107288,0.00107288
110,2301.74,0.98448,0.54241,1.03171,0.87106,0.80098,0.84459,0.51619,1.17318,0.60172,1.25832,0.00106738,0.00106738,0.00106738
111,2322.92,0.98598,0.54639,1.03894,0.89703,0.77769,0.83835,0.51988,1.1654,0.6066,1.2542,0.00106188,0.00106188,0.00106188
112,2344.01,0.98904,0.54078,1.03094,0.89569,0.78494,0.8516,0.52212,1.16844,0.62828,1.23531,0.00105638,0.00105638,0.00105638
113,2365.31,0.97521,0.5327,1.02792,0.91652,0.78134,0.86153,0.52339,1.15243,0.63745,1.23435,0.00105088,0.00105088,0.00105088
114,2386.69,0.97245,0.53656,1.02873,0.89695,0.8082,0.86974,0.51917,1.18611,0.62614,1.25406,0.00104538,0.00104538,0.00104538
115,2407.01,0.9744,0.53459,1.03137,0.90081,0.79508,0.85868,0.51948,1.17335,0.65285,1.25484,0.00103987,0.00103987,0.00103987
116,2427.32,0.96536,0.53172,1.03473,0.90809,0.79187,0.85758,0.52197,1.19709,0.64423,1.26815,0.00103437,0.00103437,0.00103437
117,2447.68,0.98054,0.54008,1.03387,0.88095,0.79174,0.85477,0.52096,1.16795,0.67624,1.24804,0.00102887,0.00102887,0.00102887
118,2468.1,0.95678,0.52807,1.02627,0.89651,0.79846,0.85243,0.51463,1.19265,0.63902,1.27626,0.00102337,0.00102337,0.00102337
119,2488.58,0.96285,0.52817,1.01661,0.92513,0.78299,0.86217,0.5195,1.17725,0.61436,1.25354,0.00101787,0.00101787,0.00101787
120,2508.92,0.97788,0.53073,1.02602,0.92609,0.77968,0.85039,0.51905,1.20242,0.62295,1.26446,0.00101237,0.00101237,0.00101237
121,2529.22,0.97696,0.52922,1.0247,0.90665,0.79782,0.86477,0.52936,1.1852,0.64897,1.26035,0.00100687,0.00100687,0.00100687
122,2549.69,0.9569,0.51915,1.01754,0.89181,0.79506,0.8571,0.52726,1.17329,0.62623,1.26254,0.00100137,0.00100137,0.00100137
123,2570.26,0.96507,0.52197,1.01831,0.88451,0.82589,0.86792,0.52809,1.18486,0.62273,1.27211,0.000995866,0.000995866,0.000995866
124,2590.78,0.96611,0.53248,1.02308,0.91564,0.8002,0.85722,0.52641,1.19972,0.61476,1.27502,0.000990365,0.000990365,0.000990365
125,2611.3,0.96143,0.52573,1.01682,0.88544,0.81268,0.864,0.5307,1.18019,0.60994,1.26346,0.000984864,0.000984864,0.000984864
126,2631.79,0.95698,0.52593,1.01867,0.88811,0.82554,0.87191,0.53184,1.18265,0.60541,1.28152,0.000979362,0.000979362,0.000979362
127,2652.08,0.96342,0.52842,1.02863,0.88592,0.81921,0.86467,0.52563,1.16804,0.59012,1.25945,0.000973861,0.000973861,0.000973861
128,2672.64,0.94503,0.51139,1.01687,0.87107,0.80592,0.86042,0.52284,1.22691,0.6473,1.351,0.00096836,0.00096836,0.00096836
129,2693.31,0.94898,0.5121,1.01666,0.87934,0.79253,0.85428,0.5283,1.17261,0.60899,1.28251,0.000962859,0.000962859,0.000962859
130,2713.55,0.93816,0.50843,1.01049,0.8781,0.79946,0.85732,0.52151,1.16165,0.60203,1.2628,0.000957358,0.000957358,0.000957358
131,2734.02,0.94806,0.51325,1.01484,0.87647,0.80742,0.85366,0.52557,1.17162,0.60854,1.2334,0.000951857,0.000951857,0.000951857
132,2754.54,0.95485,0.51898,1.00897,0.89073,0.79891,0.85909,0.52329,1.18913,0.59981,1.27704,0.000946356,0.000946356,0.000946356
133,2774.81,0.95336,0.51279,1.01722,0.91755,0.80735,0.87006,0.52641,1.21022,0.65299,1.27673,0.000940855,0.000940855,0.000940855
134,2795.03,0.94247,0.50794,1.01155,0.88555,0.7934,0.8553,0.52363,1.1812,0.59574,1.28635,0.000935354,0.000935354,0.000935354
135,2815.64,0.94359,0.50855,1.00687,0.85751,0.80194,0.85622,0.53011,1.19168,0.65072,1.30236,0.000929853,0.000929853,0.000929853
136,2836.12,0.9312,0.50754,1.00875,0.87318,0.81157,0.86628,0.53032,1.168,0.65209,1.2545,0.000924352,0.000924352,0.000924352
137,2856.49,0.92611,0.49829,0.99826,0.92207,0.78156,0.86768,0.52767,1.19432,0.64611,1.2711,0.00091885,0.00091885,0.00091885
138,2876.78,0.92198,0.49196,0.99742,0.86718,0.82842,0.87271,0.53013,1.19568,0.61894,1.29376,0.000913349,0.000913349,0.000913349
139,2897.37,0.93528,0.51081,1.01437,0.91264,0.78361,0.86972,0.52859,1.1997,0.61245,1.30031,0.000907848,0.000907848,0.000907848
140,2917.72,0.9172,0.49302,0.99864,0.90896,0.79608,0.86859,0.5378,1.17357,0.62908,1.27212,0.000902347,0.000902347,0.000902347
141,2938.3,0.91696,0.48698,0.99996,0.89507,0.81104,0.86842,0.52873,1.16918,0.6154,1.26083,0.000896846,0.000896846,0.000896846
142,2958.86,0.941,0.50577,1.01179,0.92418,0.81254,0.87726,0.53081,1.17811,0.70222,1.24271,0.000891345,0.000891345,0.000891345
143,2979.19,0.92309,0.48967,0.99829,0.89399,0.82554,0.87288,0.53223,1.16565,0.63983,1.24909,0.000885844,0.000885844,0.000885844
144,2999.42,0.93004,0.49969,1.00773,0.89435,0.80839,0.86792,0.52937,1.15112,0.65004,1.23363,0.000880343,0.000880343,0.000880343
145,3019.8,0.92867,0.49997,1.00384,0.86565,0.8253,0.86988,0.53578,1.17226,0.62356,1.2644,0.000874842,0.000874842,0.000874842
146,3040.28,0.93452,0.51214,1.01456,0.90405,0.81342,0.87783,0.53819,1.1612,0.61149,1.26632,0.00086934,0.00086934,0.00086934
147,3060.64,0.92072,0.49488,1.00637,0.85688,0.83217,0.87035,0.52926,1.16751,0.61758,1.25349,0.000863839,0.000863839,0.000863839
148,3081.01,0.93372,0.50657,1.0164,0.89784,0.79982,0.87048,0.52504,1.20429,0.61492,1.27419,0.000858338,0.000858338,0.000858338
149,3101.51,0.92226,0.49392,1.00035,0.89627,0.80814,0.88127,0.52923,1.19975,0.62981,1.28685,0.000852837,0.000852837,0.000852837
150,3122.04,0.91649,0.48935,0.99615,0.91831,0.81302,0.87897,0.53001,1.17036,0.5909,1.2434,0.000847336,0.000847336,0.000847336
151,3142.49,0.92842,0.49671,0.99975,0.93865,0.80096,0.87624,0.52997,1.21534,0.62691,1.28155,0.000841835,0.000841835,0.000841835
152,3162.85,0.91844,0.48985,1.00278,0.91404,0.82269,0.88316,0.53243,1.2047,0.65531,1.27292,0.000836334,0.000836334,0.000836334
153,3183.26,0.91392,0.48166,1.00241,0.91439,0.81895,0.88442,0.5412,1.18393,0.62544,1.25542,0.000830833,0.000830833,0.000830833
154,3203.74,0.91747,0.48862,1.00153,0.91311,0.80955,0.87235,0.53975,1.16399,0.62058,1.24079,0.000825332,0.000825332,0.000825332
155,3224.21,0.91164,0.48027,0.98677,0.91415,0.80327,0.86552,0.53335,1.16573,0.60352,1.26333,0.000819831,0.000819831,0.000819831
156,3244.52,0.91621,0.49555,1.00053,0.90903,0.80117,0.8765,0.53118,1.18607,0.61396,1.26177,0.000814329,0.000814329,0.000814329
157,3264.97,0.9101,0.48658,0.99459,0.90463,0.79858,0.87308,0.5313,1.15816,0.58799,1.26169,0.000808828,0.000808828,0.000808828
158,3285.41,0.92921,0.49638,1.00677,0.89592,0.809,0.87692,0.53082,1.19604,0.617,1.27537,0.000803327,0.000803327,0.000803327
159,3305.92,0.9007,0.4914,0.99365,0.9048,0.81101,0.8743,0.53426,1.19339,0.62077,1.29035,0.000797826,0.000797826,0.000797826
160,3326.41,0.91791,0.48991,0.99658,0.92253,0.83583,0.8862,0.53812,1.17447,0.6454,1.24674,0.000792325,0.000792325,0.000792325
161,3346.92,0.90401,0.4791,0.98452,0.89742,0.82077,0.88326,0.5333,1.16768,0.61167,1.2508,0.000786824,0.000786824,0.000786824
162,3367.47,0.9051,0.48569,0.98178,0.90569,0.82863,0.88356,0.54114,1.15323,0.65664,1.24549,0.000781323,0.000781323,0.000781323
163,3388,0.88899,0.47512,0.99748,0.90817,0.81307,0.87438,0.53151,1.19225,0.64866,1.2826,0.000775822,0.000775822,0.000775822
164,3408.45,0.89297,0.47202,0.98691,0.90249,0.82077,0.87408,0.53444,1.18431,0.64145,1.29143,0.000770321,0.000770321,0.000770321
165,3428.85,0.89155,0.47417,0.98276,0.91078,0.81408,0.87915,0.53819,1.19387,0.62637,1.29149,0.00076482,0.00076482,0.00076482
166,3449.48,0.9022,0.47795,0.99712,0.88462,0.82574,0.87503,0.53289,1.17231,0.63972,1.25288,0.000759318,0.000759318,0.000759318
167,3470.24,0.90531,0.48475,0.99148,0.87309,0.82026,0.86896,0.53481,1.17117,0.64599,1.24536,0.000753817,0.000753817,0.000753817
168,3490.77,0.89953,0.48752,0.98973,0.91039,0.78984,0.86468,0.52675,1.14919,0.62381,1.23708,0.000748316,0.000748316,0.000748316
169,3511.48,0.89868,0.47957,0.99163,0.88949,0.83173,0.8776,0.53673,1.17022,0.6635,1.26,0.000742815,0.000742815,0.000742815
170,3532,0.89712,0.47727,0.98475,0.89434,0.81009,0.87326,0.53528,1.15247,0.64425,1.24072,0.000737314,0.000737314,0.000737314
171,3552.6,0.90007,0.47909,0.99487,0.92447,0.79132,0.8686,0.53513,1.17825,0.61615,1.27204,0.000731813,0.000731813,0.000731813
172,3573.04,0.89465,0.4738,0.98466,0.8872,0.81452,0.8707,0.53613,1.16899,0.62494,1.27399,0.000726312,0.000726312,0.000726312
173,3593.36,0.89166,0.47345,0.98153,0.92374,0.81616,0.87071,0.54075,1.17611,0.66796,1.28028,0.000720811,0.000720811,0.000720811
174,3613.66,0.885,0.46849,0.98147,0.89781,0.82058,0.87273,0.53985,1.18063,0.61261,1.29582,0.00071531,0.00071531,0.00071531
175,3634.09,0.88245,0.46449,0.98039,0.91073,0.81457,0.87097,0.54129,1.17182,0.6457,1.25943,0.000709809,0.000709809,0.000709809
176,3654.63,0.88828,0.47087,0.98818,0.91972,0.81565,0.87962,0.53924,1.18705,0.62482,1.2694,0.000704307,0.000704307,0.000704307
177,3675.17,0.87228,0.46221,0.97514,0.92316,0.81757,0.87542,0.53724,1.194,0.6048,1.30945,0.000698806,0.000698806,0.000698806
178,3695.79,0.85941,0.45734,0.96944,0.90031,0.82277,0.87966,0.54236,1.17296,0.62729,1.26194,0.000693305,0.000693305,0.000693305
179,3716.49,0.87591,0.46874,0.97834,0.90476,0.82924,0.88332,0.54414,1.14839,0.5928,1.24984,0.000687804,0.000687804,0.000687804
180,3736.95,0.8677,0.45546,0.97766,0.91384,0.83071,0.88401,0.5416,1.15184,0.60824,1.2623,0.000682303,0.000682303,0.000682303
181,3757.52,0.86861,0.46013,0.97667,0.88104,0.82234,0.87979,0.54513,1.16015,0.58585,1.27879,0.000676802,0.000676802,0.000676802
182,3778.14,0.87523,0.45235,0.97623,0.87526,0.82962,0.88129,0.54935,1.16165,0.6352,1.24251,0.000671301,0.000671301,0.000671301
183,3798.73,0.87529,0.46626,0.97332,0.90345,0.82333,0.88078,0.54674,1.15253,0.62354,1.25208,0.0006658,0.0006658,0.0006658
184,3819.18,0.87981,0.46121,0.97786,0.87951,0.82907,0.88264,0.54831,1.13939,0.6027,1.25496,0.000660299,0.000660299,0.000660299
