epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,883.807,1.15329,0.70086,1.12087,0.79952,0.71381,0.75006,0.4503,1.31828,0.76384,1.32361,0.00144145,0.00144145,0.00144145
43,904.72,1.12794,0.68447,1.10979,0.81294,0.72672,0.75682,0.45089,1.2717,0.7367,1.30296,0.00143595,0.00143595,0.00143595
44,925.632,1.13101,0.6766,1.09966,0.86107,0.71114,0.76378,0.44666,1.30343,0.77757,1.32247,0.00143045,0.00143045,0.00143045
45,946.486,1.14708,0.67837,1.10952,0.84688,0.68687,0.75907,0.45652,1.29839,0.82943,1.34168,0.00142495,0.00142495,0.00142495
46,967.274,1.13684,0.66811,1.09192,0.86317,0.69062,0.7606,0.45082,1.29443,0.77347,1.3304,0.00141945,0.00141945,0.00141945
47,988.389,1.13193,0.67449,1.10617,0.84354,0.68616,0.76207,0.4622,1.25139,0.76257,1.28341,0.00141395,0.00141395,0.00141395
48,1009.15,1.13244,0.67574,1.10163,0.878,0.69807,0.77206,0.46757,1.23706,0.71996,1.31946,0.00140845,0.00140845,0.00140845
49,1029.95,1.13501,0.6697,1.11455,0.87857,0.68068,0.75707,0.45368,1.26826,0.76377,1.33383,0.00140295,0.00140295,0.00140295
50,1050.94,1.13335,0.67217,1.10706,0.84009,0.71837,0.76299,0.46534,1.24546,0.74135,1.28727,0.00139745,0.00139745,0.00139745
51,1071.98,1.10593,0.65066,1.08447,0.86313,0.72636,0.78439,0.47296,1.23368,0.72004,1.29833,0.00139195,0.00139195,0.00139195
52,1092.99,1.10484,0.65481,1.0981,0.84605,0.7275,0.78219,0.47545,1.27219,0.75343,1.30921,0.00138644,0.00138644,0.00138644
53,1114.12,1.09426,0.63978,1.08523,0.86866,0.69713,0.77964,0.47452,1.22828,0.71159,1.2834,0.00138094,0.00138094,0.00138094
54,1134.98,1.11825,0.65346,1.09325,0.85296,0.71061,0.77906,0.48027,1.22482,0.72703,1.27292,0.00137544,0.00137544,0.00137544
55,1155.92,1.09895,0.64046,1.08753,0.84293,0.73503,0.77692,0.47096,1.24181,0.71662,1.29566,0.00136994,0.00136994,0.00136994
56,1176.82,1.10473,0.64084,1.08081,0.89626,0.7117,0.78684,0.47147,1.28682,0.7402,1.3117,0.00136444,0.00136444,0.00136444
57,1197.78,1.08821,0.63765,1.08602,0.84495,0.73481,0.78788,0.47175,1.27049,0.71188,1.30443,0.00135894,0.00135894,0.00135894
