epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,539.866,1.24043,0.78617,1.17864,0.75127,0.65445,0.70197,0.4112,1.35008,0.96046,1.34004,0.00154598,0.00154598,0.00154598
24,562.49,1.24846,0.80486,1.16766,0.7151,0.69444,0.71119,0.42258,1.32388,0.89897,1.32466,0.00154047,0.00154047,0.00154047
25,585.024,1.22554,0.77082,1.15993,0.78202,0.66553,0.71536,0.40913,1.31844,0.869,1.309,0.00153497,0.00153497,0.00153497
26,606.887,1.19522,0.74583,1.14051,0.76122,0.63015,0.6692,0.40963,1.27219,0.96193,1.2906,0.00152947,0.00152947,0.00152947
27,628.222,1.18863,0.73819,1.14096,0.79124,0.66087,0.72016,0.42247,1.33727,0.82324,1.31527,0.00152397,0.00152397,0.00152397
28,649.457,1.20456,0.73893,1.14926,0.82409,0.66466,0.73165,0.43889,1.30213,0.86327,1.32169,0.00151847,0.00151847,0.00151847
29,670.72,1.19579,0.7421,1.14928,0.83124,0.65234,0.72122,0.43541,1.27299,0.83853,1.29672,0.00151297,0.00151297,0.00151297
30,691.956,1.19726,0.73972,1.14472,0.79907,0.67556,0.73693,0.43409,1.3413,0.83866,1.32259,0.00150747,0.00150747,0.00150747
31,713.069,1.19173,0.73216,1.15451,0.83062,0.67285,0.74787,0.44424,1.27108,0.79326,1.28769,0.00150197,0.00150197,0.00150197
32,734.34,1.16093,0.71025,1.13347,0.7496,0.67565,0.72988,0.44805,1.26139,0.83883,1.28908,0.00149647,0.00149647,0.00149647
33,755.611,1.16291,0.71464,1.13587,0.79434,0.66931,0.72764,0.42858,1.32773,0.89764,1.32455,0.00149096,0.00149096,0.00149096
34,776.86,1.1651,0.70807,1.13395,0.79949,0.62651,0.71285,0.4274,1.23875,0.85323,1.25693,0.00148546,0.00148546,0.00148546
35,798.078,1.17243,0.71581,1.1293,0.80732,0.70576,0.76059,0.44319,1.29248,0.85172,1.28604,0.00147996,0.00147996,0.00147996
36,818.545,1.13442,0.69477,1.11507,0.79959,0.68497,0.74021,0.44737,1.24965,0.79982,1.26798,0.00147446,0.00147446,0.00147446
37,838.105,1.18732,0.72413,1.14625,0.796,0.70179,0.75605,0.44463,1.29291,0.8115,1.29649,0.00146896,0.00146896,0.00146896
38,857.724,1.1327,0.67685,1.11973,0.79991,0.66738,0.73204,0.44318,1.26035,0.74969,1.27291,0.00146346,0.00146346,0.00146346
39,877.353,1.14785,0.69247,1.12314,0.83234,0.67894,0.75746,0.45763,1.24159,0.80663,1.269,0.00145796,0.00145796,0.00145796
40,896.873,1.13826,0.68153,1.11404,0.84316,0.70132,0.76954,0.46578,1.25125,0.8093,1.2766,0.00145246,0.00145246,0.00145246
41,916.542,1.13565,0.68745,1.11577,0.79263,0.71045,0.7635,0.45585,1.27914,0.79706,1.29831,0.00144696,0.00144696,0.00144696
42,936.419,1.14364,0.68747,1.13049,0.82685,0.7104,0.76482,0.45372,1.28786,0.84416,1.30393,0.00144145,0.00144145,0.00144145
43,957.471,1.12173,0.67512,1.10715,0.76079,0.71135,0.75764,0.45737,1.2355,0.76657,1.26901,0.00143595,0.00143595,0.00143595
44,978.664,1.10399,0.65652,1.09181,0.83925,0.69184,0.75746,0.46155,1.25806,0.81682,1.29166,0.00143045,0.00143045,0.00143045
45,999.909,1.12055,0.67524,1.10459,0.8395,0.71889,0.77818,0.46454,1.25554,0.76327,1.28765,0.00142495,0.00142495,0.00142495
46,1021.09,1.13162,0.67567,1.10255,0.85952,0.68193,0.76964,0.46927,1.27483,0.76942,1.29262,0.00141945,0.00141945,0.00141945
47,1042.5,1.12024,0.65387,1.09516,0.78968,0.73175,0.77489,0.46679,1.2546,0.75231,1.28764,0.00141395,0.00141395,0.00141395
48,1063.86,1.11197,0.65547,1.10615,0.85215,0.70797,0.77078,0.46815,1.30251,0.79291,1.32884,0.00140845,0.00140845,0.00140845
49,1085.14,1.11783,0.67425,1.10767,0.78866,0.72834,0.77896,0.46801,1.2387,0.76825,1.27002,0.00140295,0.00140295,0.00140295
50,1106.38,1.09146,0.64868,1.07963,0.80401,0.72635,0.76737,0.46418,1.22477,0.80589,1.24958,0.00139745,0.00139745,0.00139745
51,1127.68,1.11898,0.6558,1.10177,0.83635,0.69952,0.78818,0.47801,1.23721,0.81154,1.25664,0.00139195,0.00139195,0.00139195
52,1149.17,1.10593,0.6514,1.09846,0.82144,0.70705,0.77595,0.46497,1.23765,0.77163,1.26351,0.00138644,0.00138644,0.00138644
53,1170.48,1.09428,0.63844,1.09321,0.77144,0.71124,0.75726,0.44523,1.24828,0.77055,1.28182,0.00138094,0.00138094,0.00138094
54,1191.86,1.09471,0.62659,1.07758,0.77748,0.73367,0.78659,0.47477,1.19806,0.7272,1.22376,0.00137544,0.00137544,0.00137544
55,1213.41,1.11359,0.64718,1.09931,0.79118,0.74509,0.78333,0.47824,1.21095,0.73021,1.24824,0.00136994,0.00136994,0.00136994
56,1234.82,1.08978,0.6397,1.08813,0.7557,0.73839,0.76324,0.46099,1.24051,0.81693,1.26736,0.00136444,0.00136444,0.00136444
57,1256.15,1.09029,0.63129,1.08884,0.82906,0.72072,0.76674,0.4578,1.20791,0.78048,1.24396,0.00135894,0.00135894,0.00135894
58,1277.65,1.08224,0.62244,1.07439,0.83339,0.72724,0.78992,0.47724,1.22229,0.76202,1.24157,0.00135344,0.00135344,0.00135344
59,1299.16,1.10511,0.65093,1.10294,0.8027,0.74462,0.78861,0.48342,1.23072,0.75914,1.26314,0.00134794,0.00134794,0.00134794
60,1320.69,1.07695,0.62848,1.08077,0.80841,0.75743,0.78656,0.46932,1.21264,0.77589,1.23494,0.00134244,0.00134244,0.00134244
61,1342.16,1.0815,0.63722,1.07915,0.83558,0.74128,0.79783,0.48697,1.20619,0.74529,1.24036,0.00133693,0.00133693,0.00133693
62,1363.64,1.06869,0.62699,1.08061,0.85463,0.74776,0.80553,0.4786,1.24195,0.73808,1.25272,0.00133143,0.00133143,0.00133143
63,1385.07,1.08058,0.62781,1.0739,0.81148,0.7558,0.8009,0.49234,1.18658,0.73568,1.23259,0.00132593,0.00132593,0.00132593
64,1406.63,1.06253,0.61087,1.06662,0.82541,0.77255,0.78926,0.48149,1.22476,0.71909,1.25985,0.00132043,0.00132043,0.00132043
65,1428.13,1.05878,0.60803,1.06892,0.82571,0.74888,0.8052,0.49214,1.20068,0.7052,1.2214,0.00131493,0.00131493,0.00131493
66,1449.51,1.06059,0.61004,1.07706,0.83674,0.7635,0.8128,0.48775,1.25343,0.72397,1.26382,0.00130943,0.00130943,0.00130943
67,1471.13,1.04413,0.59298,1.06087,0.80804,0.76677,0.80894,0.49667,1.2014,0.71132,1.24048,0.00130393,0.00130393,0.00130393
68,1492.78,1.04359,0.59501,1.06079,0.82774,0.76268,0.80887,0.4844,1.20073,0.74677,1.23574,0.00129843,0.00129843,0.00129843
69,1514.35,1.06345,0.60235,1.07465,0.82652,0.74416,0.80421,0.48974,1.21732,0.72177,1.26058,0.00129293,0.00129293,0.00129293
70,1535.85,1.0373,0.58516,1.0571,0.81524,0.7789,0.80917,0.49873,1.1948,0.69759,1.23194,0.00128742,0.00128742,0.00128742
71,1555.7,1.03294,0.58717,1.0586,0.7922,0.79286,0.82416,0.50469,1.20137,0.69032,1.24286,0.00128192,0.00128192,0.00128192
72,1575.06,1.03245,0.57328,1.05129,0.81361,0.78058,0.82574,0.50588,1.20377,0.68716,1.23923,0.00127642,0.00127642,0.00127642
73,1594.36,1.02213,0.57491,1.04336,0.8507,0.75389,0.82177,0.50172,1.21284,0.69092,1.24857,0.00127092,0.00127092,0.00127092
74,1613.82,1.03932,0.59359,1.0628,0.80922,0.78028,0.82394,0.50523,1.1981,0.6965,1.23717,0.00126542,0.00126542,0.00126542
75,1633.34,1.03965,0.59434,1.06252,0.85817,0.76002,0.82341,0.50388,1.20391,0.70651,1.25473,0.00125992,0.00125992,0.00125992
76,1652.87,1.03232,0.58375,1.05765,0.78928,0.7987,0.8251,0.49525,1.21813,0.69396,1.24887,0.00125442,0.00125442,0.00125442
77,1672.33,1.03322,0.58403,1.06295,0.85397,0.77372,0.81917,0.50437,1.19155,0.67055,1.22544,0.00124892,0.00124892,0.00124892
78,1691.69,1.03934,0.59003,1.06423,0.85538,0.76091,0.82078,0.49782,1.20701,0.71123,1.23343,0.00124342,0.00124342,0.00124342
79,1711.04,1.02574,0.58799,1.0614,0.84537,0.7615,0.81312,0.49687,1.20914,0.68826,1.2643,0.00123791,0.00123791,0.00123791
80,1730.22,1.01443,0.56943,1.04133,0.81594,0.78773,0.80679,0.48814,1.24107,0.71335,1.24655,0.00123241,0.00123241,0.00123241
81,1749.69,1.02483,0.57442,1.05922,0.85275,0.7717,0.83637,0.5055,1.221,0.70531,1.25388,0.00122691,0.00122691,0.00122691
82,1769.21,1.03885,0.58632,1.05663,0.79265,0.76437,0.78471,0.49075,1.20956,0.69136,1.22464,0.00122141,0.00122141,0.00122141
83,1788.54,1.02497,0.58046,1.06087,0.85985,0.77357,0.82521,0.49912,1.20278,0.67994,1.232,0.00121591,0.00121591,0.00121591
84,1808,1.02364,0.57015,1.05397,0.83882,0.78253,0.82714,0.50637,1.16146,0.69024,1.20112,0.00121041,0.00121041,0.00121041
85,1827.31,1.01234,0.57145,1.0374,0.80713,0.79014,0.81601,0.48679,1.20219,0.69239,1.2229,0.00120491,0.00120491,0.00120491
86,1846.64,1.01357,0.56896,1.04198,0.863,0.7664,0.83281,0.50608,1.2005,0.66762,1.23506,0.00119941,0.00119941,0.00119941
87,1866.07,1.00635,0.56168,1.03841,0.82645,0.78365,0.82856,0.50008,1.17848,0.69331,1.217,0.00119391,0.00119391,0.00119391
88,1885.44,1.0269,0.57368,1.05311,0.83872,0.80155,0.84384,0.51612,1.18588,0.681,1.23128,0.0011884,0.0011884,0.0011884
89,1904.86,1.00852,0.55731,1.04213,0.82238,0.77894,0.82704,0.51213,1.1827,0.70672,1.22886,0.0011829,0.0011829,0.0011829
90,1924.2,0.99866,0.55473,1.03108,0.84908,0.78859,0.83771,0.5101,1.18797,0.67725,1.24361,0.0011774,0.0011774,0.0011774
91,1943.52,0.99186,0.54751,1.02862,0.83735,0.79831,0.84519,0.52119,1.19046,0.67162,1.24149,0.0011719,0.0011719,0.0011719
92,1962.95,1.01019,0.56523,1.04249,0.83143,0.77917,0.82663,0.52312,1.19183,0.68302,1.24134,0.0011664,0.0011664,0.0011664
93,1982.37,1.00118,0.56409,1.03752,0.85967,0.76777,0.82975,0.51004,1.16338,0.70457,1.22238,0.0011609,0.0011609,0.0011609
94,2001.67,0.98676,0.55367,1.03124,0.85905,0.79528,0.83946,0.50735,1.16217,0.65891,1.21365,0.0011554,0.0011554,0.0011554
95,2021.05,0.99154,0.54887,1.03236,0.84817,0.79723,0.83714,0.51564,1.19267,0.67267,1.23157,0.0011499,0.0011499,0.0011499
96,2040.45,1.00014,0.5603,1.03966,0.85554,0.80403,0.84726,0.52245,1.19304,0.64857,1.24533,0.0011444,0.0011444,0.0011444
97,2059.78,0.99892,0.54673,1.0274,0.83401,0.81475,0.84677,0.51737,1.19436,0.67346,1.21877,0.00113889,0.00113889,0.00113889
98,2079.16,1.0033,0.54887,1.02976,0.83745,0.77279,0.83185,0.52316,1.17037,0.698,1.20962,0.00113339,0.00113339,0.00113339
99,2098.5,0.9884,0.56025,1.03642,0.858,0.80062,0.85943,0.51938,1.18635,0.66155,1.23309,0.00112789,0.00112789,0.00112789
100,2117.76,0.98426,0.53566,1.02481,0.87099,0.79152,0.85924,0.52359,1.17141,0.63844,1.23168,0.00112239,0.00112239,0.00112239
101,2137.09,0.96741,0.52648,1.01731,0.84932,0.78648,0.85077,0.51837,1.1713,0.67983,1.22149,0.00111689,0.00111689,0.00111689
102,2156.47,0.98939,0.54251,1.02883,0.84912,0.78172,0.8423,0.51304,1.15994,0.64884,1.21684,0.00111139,0.00111139,0.00111139
103,2177.82,0.97948,0.53261,1.02696,0.84903,0.79846,0.84861,0.51984,1.18776,0.67021,1.24759,0.00110589,0.00110589,0.00110589
104,2199.28,0.985,0.54641,1.0351,0.83924,0.80145,0.84661,0.51869,1.18807,0.64238,1.25783,0.00110039,0.00110039,0.00110039
105,2220.67,0.97823,0.53381,1.02368,0.87295,0.77549,0.84091,0.51543,1.17665,0.62335,1.22953,0.00109489,0.00109489,0.00109489
106,2241.73,0.95973,0.53102,1.0177,0.85581,0.7874,0.84516,0.53189,1.17592,0.6525,1.22046,0.00108938,0.00108938,0.00108938
107,2263.05,0.96886,0.52902,1.02482,0.88459,0.79652,0.85573,0.52277,1.18824,0.62533,1.25127,0.00108388,0.00108388,0.00108388
108,2284.18,0.95901,0.52382,1.01951,0.8652,0.79925,0.8595,0.52447,1.17889,0.6359,1.22611,0.00107838,0.00107838,0.00107838
109,2305.36,0.97274,0.52632,1.02024,0.84905,0.81136,0.84132,0.51766,1.17629,0.63996,1.22608,0.00107288,0.00107288,0.00107288
110,2326.52,0.97224,0.52886,1.02168,0.87953,0.80003,0.855,0.5262,1.19986,0.6473,1.23883,0.00106738,0.00106738,0.00106738
111,2347.76,0.97358,0.53638,1.02803,0.85149,0.83065,0.86097,0.52607,1.20972,0.6398,1.25082,0.00106188,0.00106188,0.00106188
112,2368.81,0.96333,0.53334,1.0176,0.86504,0.79943,0.842,0.51007,1.21136,0.68119,1.25051,0.00105638,0.00105638,0.00105638
113,2390.29,0.9617,0.52192,1.01521,0.87564,0.80197,0.84627,0.51851,1.15359,0.65068,1.19264,0.00105088,0.00105088,0.00105088
114,2411.44,0.96207,0.52388,1.02536,0.85122,0.81039,0.85089,0.5231,1.16115,0.66048,1.20532,0.00104538,0.00104538,0.00104538
115,2432.69,0.94637,0.51294,1.01411,0.87577,0.80945,0.8726,0.53875,1.15964,0.61835,1.21213,0.00103987,0.00103987,0.00103987
116,2453.89,0.96781,0.52119,1.02353,0.83756,0.81835,0.85842,0.52315,1.16796,0.59868,1.21733,0.00103437,0.00103437,0.00103437
117,2475.2,0.96111,0.52201,1.01667,0.89134,0.81724,0.87086,0.52262,1.21516,0.62688,1.24879,0.00102887,0.00102887,0.00102887
118,2496.33,0.9541,0.51511,1.0166,0.88668,0.79684,0.86264,0.52151,1.21107,0.64908,1.2477,0.00102337,0.00102337,0.00102337
119,2517.49,0.93628,0.50219,1.00351,0.88929,0.81284,0.86456,0.52846,1.20099,0.6173,1.2466,0.00101787,0.00101787,0.00101787
120,2538.8,0.95052,0.51667,1.0096,0.89113,0.81582,0.86327,0.52191,1.18314,0.62893,1.22826,0.00101237,0.00101237,0.00101237
121,2560.07,0.94307,0.51181,1.01054,0.85521,0.82604,0.86245,0.52196,1.18921,0.66649,1.22373,0.00100687,0.00100687,0.00100687
122,2581.46,0.937,0.51376,1.00859,0.84856,0.81246,0.85346,0.52107,1.17107,0.67042,1.21746,0.00100137,0.00100137,0.00100137
123,2602.7,0.94858,0.51098,1.01097,0.88845,0.79399,0.85206,0.52923,1.16945,0.62043,1.22588,0.000995866,0.000995866,0.000995866
124,2623.93,0.95094,0.50959,1.01848,0.88613,0.79355,0.85548,0.53287,1.16137,0.62288,1.22416,0.000990365,0.000990365,0.000990365
125,2645.46,0.9467,0.51726,1.0088,0.87859,0.80517,0.86018,0.52555,1.14866,0.64734,1.20794,0.000984864,0.000984864,0.000984864
126,2666.86,0.94723,0.51256,1.01788,0.87045,0.80099,0.85348,0.52529,1.16397,0.6425,1.21907,0.000979362,0.000979362,0.000979362
127,2688.37,0.96674,0.52809,1.02602,0.85524,0.80228,0.85554,0.52286,1.18706,0.61261,1.23764,0.000973861,0.000973861,0.000973861
128,2709.51,0.93896,0.50734,1.01081,0.85585,0.81394,0.85715,0.52793,1.16389,0.62054,1.22138,0.00096836,0.00096836,0.00096836
129,2730.87,0.9252,0.4988,1.0009,0.87849,0.80237,0.86065,0.53512,1.16638,0.62229,1.21683,0.000962859,0.000962859,0.000962859
130,2752.06,0.93215,0.50113,1.00379,0.86955,0.82222,0.86741,0.52797,1.19297,0.63188,1.22478,0.000957358,0.000957358,0.000957358
131,2773.38,0.95866,0.51051,1.01233,0.85238,0.82966,0.86768,0.53116,1.17769,0.59943,1.22777,0.000951857,0.000951857,0.000951857
132,2794.68,0.92516,0.49834,1.00184,0.83704,0.82421,0.86302,0.52982,1.15789,0.66506,1.21282,0.000946356,0.000946356,0.000946356
133,2815.49,0.93047,0.49467,1.00227,0.87218,0.81508,0.86937,0.54016,1.16732,0.6076,1.22073,0.000940855,0.000940855,0.000940855
134,2834.79,0.93474,0.50098,1.00662,0.86795,0.8263,0.86865,0.53149,1.19065,0.60203,1.25653,0.000935354,0.000935354,0.000935354
135,2854.07,0.93087,0.49544,1.01335,0.85851,0.81706,0.87095,0.53012,1.18032,0.63465,1.24369,0.000929853,0.000929853,0.000929853
136,2873.38,0.93677,0.50182,1.00175,0.8917,0.83145,0.87745,0.53589,1.15931,0.63102,1.21063,0.000924352,0.000924352,0.000924352
137,2892.71,0.91967,0.48604,0.99003,0.88793,0.83153,0.87897,0.53902,1.14408,0.58951,1.20494,0.00091885,0.00091885,0.00091885
138,2911.92,0.91517,0.49444,0.99655,0.87921,0.81583,0.87479,0.53067,1.16333,0.62529,1.2179,0.000913349,0.000913349,0.000913349
139,2931.3,0.92741,0.49732,0.99877,0.86045,0.81315,0.85646,0.531,1.16778,0.61576,1.20842,0.000907848,0.000907848,0.000907848
140,2950.56,0.91072,0.48727,0.997,0.87248,0.82225,0.87444,0.5338,1.15521,0.60483,1.21198,0.000902347,0.000902347,0.000902347
141,2969.73,0.91004,0.4805,0.98849,0.8758,0.8251,0.87712,0.54179,1.15877,0.60407,1.2151,0.000896846,0.000896846,0.000896846
142,2989.03,0.92205,0.48403,0.99621,0.87107,0.83076,0.87499,0.53332,1.17115,0.60901,1.22004,0.000891345,0.000891345,0.000891345
143,3008.31,0.91123,0.48175,0.98883,0.8791,0.81814,0.86944,0.53975,1.14401,0.60673,1.21261,0.000885844,0.000885844,0.000885844
144,3027.68,0.88437,0.47536,0.98812,0.87009,0.8339,0.87589,0.54531,1.15725,0.63058,1.2134,0.000880343,0.000880343,0.000880343
145,3046.98,0.92184,0.48593,1.00112,0.87006,0.82835,0.87703,0.53689,1.15977,0.60807,1.20303,0.000874842,0.000874842,0.000874842
146,3066.2,0.91028,0.4788,0.98979,0.89694,0.79444,0.86872,0.53991,1.16455,0.62946,1.21766,0.00086934,0.00086934,0.00086934
147,3085.56,0.92203,0.48519,0.99371,0.88211,0.82088,0.87381,0.53806,1.16568,0.64068,1.22525,0.000863839,0.000863839,0.000863839
148,3104.88,0.8967,0.48021,0.99679,0.87782,0.80595,0.86767,0.54398,1.17157,0.66504,1.21577,0.000858338,0.000858338,0.000858338
149,3124.58,0.90951,0.48172,0.98909,0.87793,0.82578,0.87335,0.53317,1.17008,0.62961,1.22385,0.000852837,0.000852837,0.000852837
150,3143.89,0.91397,0.4905,0.99962,0.91385,0.81385,0.87702,0.53868,1.16496,0.61886,1.20483,0.000847336,0.000847336,0.000847336
151,3163.23,0.89237,0.46547,0.98349,0.85814,0.83345,0.87128,0.54062,1.13766,0.63136,1.1907,0.000841835,0.000841835,0.000841835
152,3182.55,0.89602,0.47114,0.98958,0.88383,0.83672,0.87888,0.54459,1.14123,0.62671,1.18757,0.000836334,0.000836334,0.000836334
153,3201.98,0.89036,0.47279,0.97857,0.8843,0.84511,0.89277,0.54614,1.13684,0.58685,1.18869,0.000830833,0.000830833,0.000830833
154,3221.53,0.90453,0.47476,0.99378,0.89918,0.82731,0.8907,0.55169,1.1408,0.59399,1.19518,0.000825332,0.000825332,0.000825332
155,3240.86,0.90374,0.47734,0.99562,0.89412,0.83105,0.88052,0.54503,1.14172,0.59667,1.20359,0.000819831,0.000819831,0.000819831
156,3260.18,0.89446,0.47371,0.98891,0.89968,0.79914,0.87161,0.5402,1.15375,0.59761,1.22916,0.000814329,0.000814329,0.000814329
157,3279.61,0.91516,0.48539,1.00049,0.89055,0.83188,0.8749,0.54224,1.17286,0.60655,1.20976,0.000808828,0.000808828,0.000808828
158,3298.99,0.88613,0.46147,0.98165,0.89032,0.81203,0.87808,0.55005,1.15689,0.6123,1.2156,0.000803327,0.000803327,0.000803327
159,3318.58,0.88733,0.46759,0.98223,0.89791,0.82727,0.89134,0.54748,1.16231,0.60563,1.22101,0.000797826,0.000797826,0.000797826
160,3337.9,0.87477,0.46479,0.98109,0.89045,0.83704,0.87993,0.5384,1.18204,0.60648,1.26025,0.000792325,0.000792325,0.000792325
161,3357.23,0.89189,0.47283,0.98418,0.9009,0.82059,0.88569,0.54276,1.14715,0.61378,1.20773,0.000786824,0.000786824,0.000786824
162,3376.56,0.88799,0.47229,0.98056,0.90201,0.8176,0.89015,0.54685,1.16214,0.60032,1.21825,0.000781323,0.000781323,0.000781323
163,3395.84,0.89146,0.47001,0.98956,0.89242,0.84656,0.89843,0.55553,1.15799,0.57643,1.21071,0.000775822,0.000775822,0.000775822
164,3415.18,0.86931,0.46096,0.97141,0.90765,0.83664,0.89326,0.55019,1.16284,0.60914,1.19472,0.000770321,0.000770321,0.000770321
165,3434.63,0.88691,0.46349,0.98384,0.90522,0.83174,0.89496,0.55397,1.17556,0.59547,1.20869,0.00076482,0.00076482,0.00076482
166,3453.95,0.87684,0.45875,0.97646,0.8763,0.85279,0.88792,0.54577,1.16679,0.59812,1.22711,0.000759318,0.000759318,0.000759318
167,3473.27,0.89112,0.47327,0.9859,0.8939,0.83476,0.88518,0.5363,1.19511,0.60088,1.23938,0.000753817,0.000753817,0.000753817
168,3492.6,0.88113,0.46566,0.97124,0.90616,0.84887,0.89465,0.55131,1.15323,0.62287,1.19329,0.000748316,0.000748316,0.000748316
169,3511.9,0.88078,0.46387,0.98222,0.9031,0.81544,0.88001,0.54145,1.178,0.58861,1.23295,0.000742815,0.000742815,0.000742815
170,3531.25,0.88353,0.4665,0.98317,0.87052,0.84964,0.883,0.53747,1.1688,0.59065,1.22595,0.000737314,0.000737314,0.000737314
171,3550.45,0.88185,0.46365,0.97718,0.87093,0.83174,0.88171,0.54484,1.17341,0.5948,1.24473,0.000731813,0.000731813,0.000731813
172,3569.94,0.86082,0.45017,0.96716,0.88899,0.82554,0.88708,0.55036,1.15665,0.59968,1.21967,0.000726312,0.000726312,0.000726312
173,3589.28,0.87887,0.46345,0.98433,0.89154,0.84057,0.88757,0.5427,1.17046,0.59664,1.22967,0.000720811,0.000720811,0.000720811
174,3608.55,0.88069,0.45757,0.97252,0.89047,0.83664,0.88202,0.54101,1.14995,0.58675,1.21411,0.00071531,0.00071531,0.00071531
175,3629.15,0.87818,0.45929,0.98221,0.89631,0.83011,0.88683,0.54957,1.15237,0.56436,1.21241,0.000709809,0.000709809,0.000709809
176,3650.4,0.87087,0.46043,0.97207,0.89657,0.83706,0.88726,0.54928,1.16539,0.57913,1.21247,0.000704307,0.000704307,0.000704307
177,3671.63,0.87539,0.46143,0.97328,0.8949,0.84359,0.89111,0.5519,1.13784,0.55656,1.1891,0.000698806,0.000698806,0.000698806
178,3692.84,0.87145,0.45758,0.96857,0.90303,0.84513,0.89857,0.53998,1.15791,0.59076,1.21075,0.000693305,0.000693305,0.000693305
179,3713.98,0.87206,0.45675,0.97055,0.85413,0.84926,0.88587,0.5499,1.15042,0.57584,1.21441,0.000687804,0.000687804,0.000687804
180,3735.25,0.8612,0.44796,0.96772,0.89548,0.82864,0.88824,0.54957,1.14738,0.60225,1.20768,0.000682303,0.000682303,0.000682303
181,3756.45,0.85379,0.44933,0.96956,0.86661,0.85265,0.88502,0.54512,1.15839,0.5963,1.20931,0.000676802,0.000676802,0.000676802
182,3777.74,0.86168,0.44998,0.97668,0.89422,0.83268,0.8865,0.54664,1.13614,0.57316,1.19663,0.000671301,0.000671301,0.000671301
183,3798.94,0.85366,0.45371,0.98326,0.89373,0.84212,0.88664,0.54525,1.13552,0.57189,1.20417,0.0006658,0.0006658,0.0006658
184,3820.22,0.86898,0.45295,0.96455,0.90098,0.82727,0.88982,0.55232,1.13211,0.56814,1.19752,0.000660299,0.000660299,0.000660299
