epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,465.689,1.14249,0.69062,1.12908,0.83619,0.68095,0.75284,0.44763,1.30094,0.91411,1.28745,0.00142495,0.00142495,0.00142495
24,485.039,1.10978,0.67605,1.11431,0.7618,0.72876,0.75634,0.45677,1.24553,0.87747,1.2516,0.00141395,0.00141395,0.00141395
25,504.374,1.12426,0.66713,1.1094,0.7872,0.71423,0.75132,0.4472,1.27739,0.77653,1.26576,0.00140295,0.00140295,0.00140295
26,524.075,1.11041,0.6555,1.11152,0.76275,0.7136,0.76151,0.46036,1.21869,0.79483,1.22065,0.00139195,0.00139195,0.00139195
27,544.048,1.09144,0.64869,1.09464,0.78129,0.71693,0.77296,0.46342,1.23857,0.83513,1.23935,0.00138094,0.00138094,0.00138094
28,563.698,1.08174,0.63546,1.09165,0.78879,0.71919,0.74812,0.45169,1.23462,0.82741,1.25267,0.00136994,0.00136994,0.00136994
29,582.987,1.08247,0.63592,1.0913,0.83546,0.7181,0.77544,0.46748,1.22465,0.83762,1.24645,0.00135894,0.00135894,0.00135894
30,602.377,1.06383,0.62453,1.09158,0.84711,0.74124,0.79377,0.47715,1.23092,0.78571,1.24534,0.00134794,0.00134794,0.00134794
31,621.801,1.07513,0.62476,1.08928,0.81608,0.72895,0.77951,0.45403,1.272,0.76989,1.27298,0.00133693,0.00133693,0.00133693
32,641.356,1.06227,0.62381,1.08411,0.78678,0.72862,0.76542,0.4437,1.25007,0.80131,1.23986,0.00132593,0.00132593,0.00132593
33,660.731,1.07139,0.63704,1.09618,0.8196,0.7467,0.78917,0.47137,1.2132,0.7403,1.21953,0.00131493,0.00131493,0.00131493
34,680.527,1.05207,0.60524,1.07867,0.78302,0.75447,0.78415,0.45991,1.24075,0.78339,1.24194,0.00130393,0.00130393,0.00130393
35,700.254,1.06133,0.62345,1.08111,0.82469,0.75769,0.80191,0.48548,1.1675,0.74547,1.18721,0.00129293,0.00129293,0.00129293
36,719.592,1.04257,0.60388,1.06171,0.82136,0.75901,0.79949,0.46424,1.22352,0.78515,1.22371,0.00128192,0.00128192,0.00128192
37,739.125,1.03968,0.59252,1.06887,0.83294,0.74809,0.79552,0.48166,1.19753,0.74198,1.22454,0.00127092,0.00127092,0.00127092
38,758.758,1.02647,0.58318,1.07175,0.84116,0.75104,0.80693,0.48666,1.218,0.69394,1.23683,0.00125992,0.00125992,0.00125992
39,778.181,1.02682,0.5814,1.06393,0.84137,0.75458,0.7996,0.46501,1.20008,0.7501,1.22429,0.00124892,0.00124892,0.00124892
40,797.542,1.00871,0.56661,1.05225,0.83547,0.7647,0.80194,0.47155,1.22845,0.7596,1.23921,0.00123791,0.00123791,0.00123791
41,816.93,1.02928,0.57726,1.06738,0.85494,0.75663,0.81505,0.49149,1.23299,0.71169,1.2433,0.00122691,0.00122691,0.00122691
42,836.788,1.00114,0.5503,1.04304,0.86594,0.75759,0.81821,0.47972,1.20455,0.71715,1.21527,0.00121591,0.00121591,0.00121591
43,856.244,0.99831,0.56186,1.04853,0.81083,0.79143,0.82152,0.49327,1.16805,0.67642,1.21428,0.00120491,0.00120491,0.00120491
44,875.714,0.99087,0.55456,1.04871,0.8437,0.75281,0.80957,0.48574,1.20502,0.73096,1.21945,0.00119391,0.00119391,0.00119391
45,895.263,0.98828,0.55797,1.03749,0.83648,0.76406,0.81769,0.49208,1.20546,0.71927,1.22236,0.0011829,0.0011829,0.0011829
46,914.892,0.99826,0.5591,1.05037,0.81829,0.79164,0.82732,0.49499,1.18802,0.69984,1.20891,0.0011719,0.0011719,0.0011719
47,934.301,0.98416,0.54625,1.0386,0.80033,0.77072,0.81459,0.49296,1.1904,0.70647,1.22754,0.0011609,0.0011609,0.0011609
48,953.727,0.99275,0.54369,1.03767,0.835,0.75757,0.80885,0.49093,1.21064,0.70186,1.25024,0.0011499,0.0011499,0.0011499
49,973.273,0.98589,0.55268,1.04382,0.82917,0.80916,0.83067,0.50242,1.17074,0.68613,1.20691,0.00113889,0.00113889,0.00113889
50,992.834,0.97082,0.53552,1.03073,0.85953,0.75944,0.82649,0.50525,1.20709,0.69371,1.22513,0.00112789,0.00112789,0.00112789
51,1011.95,0.98034,0.54437,1.04289,0.84136,0.7787,0.82645,0.50394,1.19897,0.668,1.20306,0.00111689,0.00111689,0.00111689
52,1031.25,0.97079,0.53706,1.03506,0.8728,0.78894,0.82843,0.49635,1.18203,0.77355,1.20566,0.00110589,0.00110589,0.00110589
53,1050.81,0.96887,0.53159,1.03593,0.85302,0.79034,0.84248,0.50684,1.18493,0.78315,1.20287,0.00109489,0.00109489,0.00109489
54,1070.06,0.96727,0.52834,1.03482,0.82391,0.78334,0.81629,0.49737,1.19662,0.75196,1.21773,0.00108388,0.00108388,0.00108388
55,1089.26,0.97767,0.53674,1.03427,0.83803,0.79463,0.83798,0.51684,1.15801,0.66085,1.18986,0.00107288,0.00107288,0.00107288
56,1108.81,0.96505,0.52825,1.03796,0.84414,0.78589,0.83389,0.50438,1.21148,0.70168,1.23568,0.00106188,0.00106188,0.00106188
57,1127.91,0.95225,0.5269,1.02734,0.85308,0.79739,0.83797,0.51501,1.15468,0.67766,1.19088,0.00105088,0.00105088,0.00105088
58,1146.65,0.93693,0.50735,1.01085,0.86471,0.80268,0.8464,0.52375,1.1732,0.68791,1.20057,0.00103987,0.00103987,0.00103987
59,1165.54,0.95778,0.51608,1.02456,0.82665,0.80243,0.82359,0.5144,1.15788,0.65156,1.19591,0.00102887,0.00102887,0.00102887
60,1184.36,0.93401,0.50656,1.01361,0.88298,0.78374,0.85135,0.51791,1.15585,0.66015,1.18423,0.00101787,0.00101787,0.00101787
61,1203.21,0.93043,0.50163,1.01672,0.86013,0.79434,0.8326,0.50235,1.1499,0.69835,1.20486,0.00100687,0.00100687,0.00100687
62,1221.9,0.93539,0.50857,1.01533,0.88319,0.79455,0.86415,0.5232,1.16104,0.66807,1.18937,0.000995866,0.000995866,0.000995866
63,1240.77,0.94518,0.50412,1.01816,0.84786,0.79085,0.83348,0.51623,1.16139,0.6975,1.20678,0.000984864,0.000984864,0.000984864
64,1259.53,0.92773,0.50423,1.01349,0.87172,0.79178,0.8464,0.52402,1.17582,0.67206,1.195,0.000973861,0.000973861,0.000973861
65,1278.39,0.92135,0.49093,1.01658,0.86584,0.77924,0.83485,0.50815,1.1982,0.66874,1.20357,0.000962859,0.000962859,0.000962859
66,1297.15,0.92701,0.49906,1.01734,0.87445,0.81543,0.86063,0.52417,1.18283,0.67169,1.21726,0.000951857,0.000951857,0.000951857
67,1316.19,0.91502,0.49354,1.00494,0.89321,0.79153,0.85608,0.52267,1.17098,0.65108,1.20155,0.000940855,0.000940855,0.000940855
68,1335.08,0.91832,0.48938,1.00395,0.82715,0.81775,0.85125,0.51666,1.15246,0.68667,1.19806,0.000929853,0.000929853,0.000929853
69,1353.96,0.89772,0.48112,0.99777,0.88293,0.79714,0.85529,0.53256,1.15924,0.64688,1.2035,0.00091885,0.00091885,0.00091885
70,1372.9,0.89221,0.47672,0.99714,0.84659,0.81912,0.8632,0.53291,1.13618,0.63987,1.18234,0.000907848,0.000907848,0.000907848
71,1391.68,0.898,0.47751,1.00396,0.87799,0.82309,0.85576,0.53183,1.13379,0.61794,1.1856,0.000896846,0.000896846,0.000896846
72,1410.53,0.90494,0.47874,0.99999,0.87511,0.81659,0.86727,0.53164,1.17724,0.67191,1.21993,0.000885844,0.000885844,0.000885844
73,1429.43,0.89267,0.4767,0.99223,0.86674,0.83094,0.86996,0.52383,1.17216,0.60994,1.21168,0.000874842,0.000874842,0.000874842
74,1448.33,0.89825,0.47768,0.99446,0.8852,0.84169,0.87382,0.53728,1.15366,0.60318,1.2028,0.000863839,0.000863839,0.000863839
75,1467.31,0.879,0.46568,0.98493,0.86259,0.83623,0.86004,0.53805,1.16745,0.62217,1.21219,0.000852837,0.000852837,0.000852837
76,1486.15,0.89059,0.46968,0.98482,0.85754,0.82729,0.85888,0.52421,1.17201,0.6504,1.21192,0.000841835,0.000841835,0.000841835
77,1504.96,0.87179,0.46053,0.98366,0.85097,0.80985,0.85421,0.52971,1.15875,0.61765,1.21405,0.000830833,0.000830833,0.000830833
78,1523.9,0.87575,0.46578,0.98975,0.88464,0.81416,0.8485,0.52625,1.17343,0.65157,1.23202,0.000819831,0.000819831,0.000819831
79,1542.82,0.88442,0.47037,0.99045,0.88345,0.79875,0.8542,0.53729,1.15142,0.62328,1.18156,0.000808828,0.000808828,0.000808828
80,1561.53,0.88474,0.47133,0.9919,0.85065,0.8262,0.85296,0.52919,1.1639,0.62121,1.21137,0.000797826,0.000797826,0.000797826
81,1580.31,0.8677,0.46238,0.98629,0.87531,0.80351,0.8577,0.53292,1.1678,0.65005,1.18792,0.000786824,0.000786824,0.000786824
82,1599.18,0.86194,0.45299,0.97754,0.85073,0.80691,0.84702,0.53521,1.1566,0.65172,1.18623,0.000775822,0.000775822,0.000775822
83,1618.14,0.8679,0.45943,0.98317,0.86045,0.80906,0.85277,0.5346,1.15286,0.63304,1.20313,0.00076482,0.00076482,0.00076482
84,1636.91,0.8609,0.45835,0.98504,0.86228,0.82957,0.87175,0.53996,1.13782,0.61213,1.17519,0.000753817,0.000753817,0.000753817
85,1655.91,0.86871,0.45888,0.98094,0.87711,0.82005,0.86858,0.53833,1.12863,0.60188,1.17431,0.000742815,0.000742815,0.000742815
86,1674.75,0.85168,0.45053,0.98622,0.90675,0.83785,0.88107,0.54735,1.12994,0.58022,1.17643,0.000731813,0.000731813,0.000731813
87,1693.59,0.84712,0.44301,0.97512,0.91016,0.82603,0.88303,0.54532,1.14531,0.60034,1.21145,0.000720811,0.000720811,0.000720811
88,1712.4,0.85013,0.44416,0.97573,0.8954,0.83963,0.87969,0.54561,1.11506,0.60096,1.17808,0.000709809,0.000709809,0.000709809
89,1731.22,0.84037,0.43854,0.96556,0.86654,0.82903,0.87364,0.54257,1.15041,0.58417,1.20016,0.000698806,0.000698806,0.000698806
90,1750.11,0.85806,0.44956,0.97226,0.85737,0.83458,0.86871,0.54195,1.13866,0.58354,1.20129,0.000687804,0.000687804,0.000687804
91,1769.02,0.84671,0.44635,0.96743,0.88529,0.80268,0.85774,0.5282,1.15853,0.61222,1.19877,0.000676802,0.000676802,0.000676802
92,1788.04,0.83951,0.44162,0.97141,0.87931,0.83354,0.86507,0.53686,1.1458,0.59124,1.19987,0.0006658,0.0006658,0.0006658
93,1806.87,0.84042,0.43584,0.97485,0.88283,0.84361,0.87282,0.53715,1.12664,0.59311,1.19234,0.000654798,0.000654798,0.000654798
94,1825.84,0.84906,0.44328,0.9726,0.86885,0.84431,0.8653,0.53599,1.15919,0.62104,1.21742,0.000643795,0.000643795,0.000643795
95,1844.75,0.82453,0.42687,0.96045,0.89039,0.84724,0.8884,0.54276,1.14242,0.61287,1.19206,0.000632793,0.000632793,0.000632793
96,1863.63,0.82684,0.43734,0.96607,0.88906,0.84248,0.87473,0.53679,1.1342,0.59495,1.18119,0.000621791,0.000621791,0.000621791
97,1882.58,0.82717,0.43085,0.96644,0.91294,0.82943,0.8755,0.54821,1.13587,0.61355,1.18806,0.000610789,0.000610789,0.000610789
98,1901.45,0.82444,0.42262,0.96794,0.8841,0.82829,0.88151,0.54116,1.13329,0.58245,1.18022,0.000599787,0.000599787,0.000599787
99,1920.36,0.82155,0.42949,0.96418,0.87573,0.83365,0.88268,0.54218,1.1301,0.59426,1.17635,0.000588784,0.000588784,0.000588784
100,1939.07,0.82091,0.42395,0.96703,0.88298,0.83761,0.88485,0.54554,1.13811,0.61671,1.19391,0.000577782,0.000577782,0.000577782
101,1958.15,0.8127,0.42139,0.96313,0.88083,0.83747,0.87497,0.54229,1.15357,0.5854,1.20223,0.00056678,0.00056678,0.00056678
102,1977.01,0.81974,0.42056,0.95935,0.87893,0.85863,0.88306,0.54299,1.15276,0.60955,1.19868,0.000555778,0.000555778,0.000555778
103,1995.99,0.81219,0.42004,0.95763,0.89336,0.85641,0.88263,0.54901,1.12911,0.60366,1.18127,0.000544776,0.000544776,0.000544776
104,2014.71,0.80344,0.4119,0.95744,0.88272,0.84832,0.87998,0.54866,1.11544,0.58872,1.1833,0.000533773,0.000533773,0.000533773
105,2033.74,0.80099,0.4087,0.95793,0.89298,0.84046,0.87641,0.53897,1.13443,0.58755,1.20521,0.000522771,0.000522771,0.000522771
106,2052.55,0.8062,0.41245,0.95489,0.87687,0.84504,0.87561,0.546,1.13123,0.58607,1.1944,0.000511769,0.000511769,0.000511769
107,2071.4,0.81361,0.41999,0.96236,0.88334,0.85387,0.87855,0.54581,1.13924,0.6072,1.20002,0.000500767,0.000500767,0.000500767
108,2090.13,0.79634,0.41127,0.95454,0.89992,0.84011,0.88337,0.5436,1.12517,0.59191,1.18354,0.000489765,0.000489765,0.000489765
109,2109,0.79143,0.40832,0.95307,0.91094,0.83171,0.88152,0.53729,1.13435,0.59376,1.19085,0.000478762,0.000478762,0.000478762
110,2127.96,0.78325,0.4049,0.94567,0.88969,0.83694,0.8737,0.54356,1.12204,0.6118,1.17927,0.00046776,0.00046776,0.00046776
111,2147.65,0.78798,0.40079,0.95208,0.89632,0.83059,0.8794,0.5491,1.09711,0.5791,1.16424,0.000456758,0.000456758,0.000456758
112,2166.9,0.78062,0.39251,0.94706,0.89542,0.84317,0.88727,0.54765,1.10663,0.60588,1.1759,0.000445756,0.000445756,0.000445756
113,2186.01,0.78221,0.40073,0.95043,0.88643,0.84327,0.87726,0.54267,1.14729,0.62804,1.2151,0.000434754,0.000434754,0.000434754
114,2205.35,0.77868,0.40214,0.94777,0.88477,0.8297,0.87929,0.54875,1.10841,0.58845,1.17506,0.000423751,0.000423751,0.000423751
115,2224.21,0.77383,0.39589,0.94122,0.89345,0.84067,0.88042,0.5485,1.12121,0.60091,1.19311,0.000412749,0.000412749,0.000412749
116,2243.11,0.77964,0.40143,0.94986,0.8585,0.8441,0.86008,0.53752,1.12884,0.62112,1.1847,0.000401747,0.000401747,0.000401747
117,2261.95,0.77403,0.39325,0.94554,0.89001,0.84861,0.883,0.55369,1.1196,0.5892,1.17798,0.000390745,0.000390745,0.000390745
118,2280.78,0.76395,0.38775,0.94078,0.8718,0.85467,0.87576,0.55186,1.10966,0.59111,1.1735,0.000379743,0.000379743,0.000379743
119,2299.61,0.76681,0.38561,0.9449,0.88761,0.84901,0.88479,0.55782,1.11164,0.57655,1.1781,0.00036874,0.00036874,0.00036874
120,2318.37,0.76125,0.38841,0.94201,0.87382,0.85857,0.87882,0.55195,1.11648,0.57572,1.17625,0.000357738,0.000357738,0.000357738
121,2337.82,0.75294,0.38708,0.93682,0.89729,0.84143,0.87986,0.54934,1.11085,0.59742,1.18131,0.000346736,0.000346736,0.000346736
122,2357.15,0.74878,0.38409,0.93402,0.89451,0.83909,0.88816,0.54891,1.12917,0.59443,1.19066,0.000335734,0.000335734,0.000335734
123,2376.45,0.74843,0.38211,0.93595,0.86462,0.86938,0.88919,0.55797,1.12925,0.60097,1.19204,0.000324732,0.000324732,0.000324732
124,2396.16,0.75406,0.38687,0.93578,0.87432,0.86599,0.88955,0.55765,1.12152,0.59426,1.18806,0.000313729,0.000313729,0.000313729
125,2415.05,0.74711,0.38377,0.93631,0.87554,0.87313,0.89121,0.55718,1.11491,0.58321,1.18163,0.000302727,0.000302727,0.000302727
126,2433.96,0.73957,0.3724,0.93208,0.85728,0.87223,0.87943,0.55263,1.13002,0.58512,1.19474,0.000291725,0.000291725,0.000291725
127,2452.87,0.7423,0.37946,0.93957,0.8732,0.86932,0.88252,0.5513,1.12966,0.58927,1.19714,0.000280723,0.000280723,0.000280723
128,2471.81,0.73923,0.37619,0.9325,0.89282,0.86195,0.88798,0.54789,1.12215,0.56735,1.1933,0.000269721,0.000269721,0.000269721
129,2490.74,0.72665,0.37273,0.92673,0.89471,0.85362,0.88494,0.54797,1.10784,0.58155,1.17925,0.000258718,0.000258718,0.000258718
130,2509.72,0.7242,0.36776,0.92659,0.89312,0.84375,0.87628,0.54185,1.11336,0.56715,1.1902,0.000247716,0.000247716,0.000247716
131,2528.65,0.72702,0.37544,0.92981,0.87114,0.87208,0.87889,0.54809,1.11102,0.56259,1.18842,0.000236714,0.000236714,0.000236714
132,2547.62,0.73645,0.37253,0.92935,0.87646,0.86877,0.87755,0.54903,1.12484,0.5771,1.19922,0.000225712,0.000225712,0.000225712
133,2566.65,0.73177,0.36903,0.92704,0.89432,0.85294,0.87846,0.55074,1.12305,0.58387,1.2027,0.00021471,0.00021471,0.00021471
134,2585.54,0.71857,0.36296,0.92242,0.87936,0.84889,0.87651,0.54881,1.10869,0.56241,1.18318,0.000203707,0.000203707,0.000203707
135,2604.39,0.72347,0.36875,0.92813,0.87917,0.86352,0.87786,0.55139,1.11122,0.57368,1.19183,0.000192705,0.000192705,0.000192705
136,2623.47,0.71677,0.3672,0.92353,0.87761,0.8512,0.87871,0.55337,1.10232,0.55484,1.18328,0.000181703,0.000181703,0.000181703
137,2643.39,0.71244,0.36209,0.92338,0.8781,0.85171,0.88184,0.5571,1.09692,0.54737,1.16931,0.000170701,0.000170701,0.000170701
138,2663,0.71387,0.36339,0.93022,0.89195,0.86584,0.89048,0.55552,1.09947,0.5776,1.17509,0.000159699,0.000159699,0.000159699
139,2682.42,0.72192,0.36732,0.92921,0.87138,0.87143,0.88231,0.55486,1.10411,0.58569,1.17879,0.000148696,0.000148696,0.000148696
140,2702.07,0.70633,0.35879,0.91666,0.89851,0.84871,0.8833,0.56054,1.10232,0.58999,1.17376,0.000137694,0.000137694,0.000137694
141,2743.69,0.71288,0.34838,0.91283,0.87601,0.85539,0.88631,0.55245,1.12651,0.58426,1.19783,0.000126692,0.000126692,0.000126692
142,2764.4,0.69182,0.33424,0.9046,0.88213,0.86654,0.89061,0.55671,1.12899,0.57403,1.20558,0.00011569,0.00011569,0.00011569
143,2784.5,0.67905,0.33037,0.90294,0.89309,0.84778,0.8866,0.55293,1.13542,0.56684,1.20923,0.000104688,0.000104688,0.000104688
144,2804.64,0.67784,0.32679,0.8995,0.88764,0.8577,0.88347,0.55559,1.13936,0.56622,1.21767,9.36854e-05,9.36854e-05,9.36854e-05
145,2824.5,0.67397,0.32634,0.90672,0.88732,0.86761,0.89325,0.55427,1.12349,0.55746,1.19556,8.26832e-05,8.26832e-05,8.26832e-05
146,2844.16,0.66732,0.32437,0.89673,0.87654,0.86939,0.88554,0.55537,1.13039,0.56951,1.20574,7.1681e-05,7.1681e-05,7.1681e-05
147,2863.82,0.66903,0.32536,0.90178,0.86137,0.87185,0.88062,0.556,1.1271,0.5693,1.20468,6.06788e-05,6.06788e-05,6.06788e-05
148,2883.39,0.66383,0.32121,0.89796,0.87698,0.87444,0.88614,0.55512,1.12005,0.56666,1.1921,4.96766e-05,4.96766e-05,4.96766e-05
149,2903.01,0.66576,0.32459,0.89863,0.88122,0.87751,0.88648,0.55613,1.1229,0.56392,1.19665,3.86744e-05,3.86744e-05,3.86744e-05
150,2922.19,0.65828,0.31898,0.89323,0.87932,0.87838,0.88325,0.55333,1.12894,0.5692,1.19493,2.76722e-05,2.76722e-05,2.76722e-05
