epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,95916.3,0.19075,0.1435,0.77645,1,1,0.995,0.99247,0.1303,0.08496,0.68941,0.003862,0.003862,0.003862
95,96938.4,0.19018,0.14451,0.77691,1,1,0.995,0.99247,0.13013,0.08452,0.68939,0.003796,0.003796,0.003796
96,97961.7,0.18877,0.14617,0.7757,1,1,0.995,0.99241,0.13013,0.08411,0.68936,0.00373,0.00373,0.00373
97,98983.2,0.18781,0.14191,0.77574,1,1,0.995,0.99245,0.12993,0.08379,0.68929,0.003664,0.003664,0.003664
98,100003,0.18908,0.14234,0.77794,1,1,0.995,0.99249,0.12973,0.08337,0.68922,0.003598,0.003598,0.003598
99,101023,0.18647,0.14068,0.7772,1,1,0.995,0.99249,0.12958,0.08207,0.68917,0.003532,0.003532,0.003532
100,102043,0.18673,0.14,0.77506,1,1,0.995,0.99252,0.12957,0.08195,0.68912,0.003466,0.003466,0.003466
101,103063,0.18633,0.1411,0.77723,1,1,0.995,0.99251,0.12955,0.0826,0.68907,0.0034,0.0034,0.0034
102,104083,0.18605,0.13931,0.77598,1,1,0.995,0.9925,0.12951,0.08314,0.68903,0.003334,0.003334,0.003334
103,105104,0.18525,0.13907,0.77528,1,1,0.995,0.99258,0.1295,0.08482,0.68897,0.003268,0.003268,0.003268
104,106123,0.1852,0.13761,0.77699,1,1,0.995,0.99252,0.12958,0.08776,0.68893,0.003202,0.003202,0.003202
105,992.358,0.18324,0.13336,0.77615,1,1,0.995,0.99254,0.12937,0.08484,0.68883,0.003136,0.003136,0.003136
106,1986.58,0.18355,0.1349,0.77558,1,1,0.995,0.99256,0.1292,0.08286,0.68876,0.00307,0.00307,0.00307
107,2980.74,0.18357,0.13393,0.77545,1,1,0.995,0.99254,0.129,0.08156,0.68869,0.003004,0.003004,0.003004
108,3972.22,0.18265,0.13438,0.77444,1,1,0.995,0.99254,0.1289,0.08034,0.68862,0.002938,0.002938,0.002938
109,4962.14,0.18186,0.13414,0.77599,1,1,0.995,0.99254,0.12874,0.07973,0.68855,0.002872,0.002872,0.002872
110,5952.2,0.18119,0.13376,0.77594,1,1,0.995,0.99258,0.12862,0.07991,0.68847,0.002806,0.002806,0.002806
111,6939.42,0.18132,0.13348,0.77469,1,1,0.995,0.99254,0.12843,0.07903,0.68841,0.00274,0.00274,0.00274
112,7928.61,0.17991,0.1328,0.77407,1,1,0.995,0.99254,0.12841,0.07859,0.68838,0.002674,0.002674,0.002674
113,8920.15,0.17888,0.13062,0.77517,1,1,0.995,0.99254,0.12838,0.07872,0.68834,0.002608,0.002608,0.002608
114,9916.09,0.17932,0.13106,0.77465,1,1,0.995,0.99252,0.12837,0.07849,0.68832,0.002542,0.002542,0.002542
115,10913.8,0.17828,0.13068,0.77476,1,1,0.995,0.99256,0.12831,0.07851,0.68828,0.002476,0.002476,0.002476
116,11918.3,0.17751,0.12936,0.77523,1,1,0.995,0.99256,0.12845,0.07833,0.68826,0.00241,0.00241,0.00241
117,12920.9,0.17672,0.12862,0.77568,1,1,0.995,0.99258,0.12834,0.07896,0.68821,0.002344,0.002344,0.002344
118,13928.9,0.17741,0.1285,0.77465,1,1,0.995,0.99258,0.1283,0.07923,0.68815,0.002278,0.002278,0.002278
119,14942.5,0.17569,0.12641,0.77508,1,1,0.995,0.99259,0.12824,0.07965,0.68811,0.002212,0.002212,0.002212
120,15950.4,0.17626,0.1272,0.77394,1,1,0.995,0.99261,0.1282,0.07876,0.68805,0.002146,0.002146,0.002146
121,16961.2,0.17527,0.12662,0.77434,1,1,0.995,0.99264,0.12803,0.07824,0.68805,0.00208,0.00208,0.00208
122,17972.7,0.1746,0.12507,0.77285,1,1,0.995,0.99255,0.12798,0.07839,0.68803,0.002014,0.002014,0.002014
123,18984.7,0.17378,0.1254,0.77428,1,1,0.995,0.99256,0.12791,0.07801,0.688,0.001948,0.001948,0.001948
124,19999.4,0.17299,0.1239,0.77478,1,1,0.995,0.99258,0.1279,0.07752,0.68799,0.001882,0.001882,0.001882
125,21015.9,0.17249,0.12367,0.77423,1,1,0.995,0.9926,0.12779,0.07735,0.68798,0.001816,0.001816,0.001816
126,22029.8,0.17216,0.12259,0.77225,1,1,0.995,0.99258,0.12775,0.077,0.68795,0.00175,0.00175,0.00175
127,23045.6,0.17244,0.12314,0.77435,1,1,0.995,0.9926,0.12774,0.07614,0.6879,0.001684,0.001684,0.001684
128,24057.6,0.17139,0.12307,0.77405,1,1,0.995,0.99259,0.12774,0.07633,0.68786,0.001618,0.001618,0.001618
129,25073.2,0.16976,0.12098,0.77435,1,1,0.995,0.99259,0.12774,0.07629,0.68783,0.001552,0.001552,0.001552
130,26089.2,0.17,0.12062,0.77368,1,1,0.995,0.9926,0.12773,0.07612,0.68778,0.001486,0.001486,0.001486
131,27103.9,0.16899,0.11924,0.77316,1,1,0.995,0.99262,0.12758,0.07558,0.68775,0.00142,0.00142,0.00142
132,28116.2,0.16886,0.11838,0.77365,1,1,0.995,0.99259,0.12765,0.07527,0.68772,0.001354,0.001354,0.001354
133,29131.3,0.16703,0.11694,0.77288,1,1,0.995,0.99263,0.12756,0.07522,0.68769,0.001288,0.001288,0.001288
134,30142.3,0.16722,0.11729,0.77313,1,1,0.995,0.99266,0.12764,0.07564,0.68765,0.001222,0.001222,0.001222
135,31155.4,0.16532,0.11405,0.77311,1,1,0.995,0.99263,0.12764,0.07546,0.68762,0.001156,0.001156,0.001156
136,32169.3,0.16452,0.11438,0.774,1,1,0.995,0.99265,0.12765,0.07517,0.68758,0.00109,0.00109,0.00109
137,33180.4,0.16338,0.11332,0.77313,1,1,0.995,0.99267,0.12763,0.07501,0.68751,0.001024,0.001024,0.001024
138,34195.5,0.16297,0.11275,0.77308,1,1,0.995,0.99267,0.1277,0.07507,0.68748,0.000958,0.000958,0.000958
139,35209.4,0.16179,0.11152,0.77306,1,1,0.995,0.9927,0.12757,0.07473,0.68743,0.000892,0.000892,0.000892
140,36224.1,0.16187,0.11061,0.77187,1,1,0.995,0.99273,0.12748,0.07485,0.68738,0.000826,0.000826,0.000826
141,37272.8,0.16183,0.10897,0.76583,1,1,0.995,0.9927,0.1274,0.07461,0.68736,0.00076,0.00076,0.00076
142,38289.1,0.16155,0.10715,0.76493,1,1,0.995,0.99271,0.12723,0.07448,0.68733,0.000694,0.000694,0.000694
143,39305.5,0.16024,0.10584,0.76497,1,1,0.995,0.99274,0.12713,0.07424,0.68732,0.000628,0.000628,0.000628
144,40323.6,0.15966,0.10456,0.76745,1,1,0.995,0.99272,0.12701,0.07391,0.6873,0.000562,0.000562,0.000562
145,41348.1,0.15772,0.10205,0.76398,1,1,0.995,0.99272,0.12687,0.07374,0.68728,0.000496,0.000496,0.000496
146,42369.8,0.15727,0.10102,0.76607,1,1,0.995,0.9927,0.12673,0.07337,0.68724,0.00043,0.00043,0.00043
147,43392,0.15502,0.09972,0.76293,1,1,0.995,0.99273,0.1267,0.07335,0.6872,0.000364,0.000364,0.000364
148,44412.8,0.15472,0.09769,0.76464,1,1,0.995,0.99279,0.12666,0.07335,0.68715,0.000298,0.000298,0.000298
149,45432.7,0.153,0.09535,0.7651,1,1,0.995,0.9928,0.12665,0.07333,0.68711,0.000232,0.000232,0.000232
150,46453.1,0.15146,0.09298,0.76438,1,1,0.995,0.99275,0.1267,0.07316,0.68706,0.000166,0.000166,0.000166
